symbol;timeframe;magic;risk_reward;enabled_strategies;first_signal_time;last_close_time;trades;win_rate;expectancy_r;profit_factor_r;max_drawdown_r;avg_mfe_r;avg_mae_r;avg_bars_held;long_expectancy_r;long_trades;short_expectancy_r;short_trades
XAUUSD;PERIOD_M5;26072857;2.00;WeightedEnsemble;2025.03.04 20:20:00;2026.07.21 05:19:58;245;0.3224;-0.0110;0.9795;20.2131;1.0039;-0.8018;290.67;-0.0007;118;-0.0206;127
