symbol;timeframe;magic;risk_reward;enabled_strategies;first_signal_time;last_close_time;trades;win_rate;expectancy_r;profit_factor_r;max_drawdown_r;avg_mfe_r;avg_mae_r;avg_bars_held;long_expectancy_r;long_trades;short_expectancy_r;short_trades
XAUUSD;PERIOD_M5;26072850;2.00;NestedPullback;2025.03.05 15:45:00;2026.07.21 05:39:58;141;0.3404;-0.0095;0.9838;14.5956;1.1092;-0.8318;512.92;0.2208;64;-0.2009;77
