cluster_id;strategy_id;symbol;timeframe;direction;signal_time;fill_time;close_time;entry;stop;target;exit;exit_reason;r_result;mfe_r;mae_r;bars_held;session
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1755809700|MSZZ|XAUUSD|5|0|-1|1755807900|1755807900;1030;XAUUSD;PERIOD_M5;SHORT;2025.08.21 20:55:00;2025.08.21 21:00:00;2025.08.22 17:04:57;3337.03000000;3346.15000000;3318.79000000;3346.15000000;SL;-1.0000;1.7094;-2.0603;240;NewYork
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1755882600|MSZZ|XAUUSD|5|0|1|1755882000|1755882000;1030;XAUUSD;PERIOD_M5;LONG;2025.08.22 17:10:00;2025.08.22 17:15:00;2025.08.28 11:49:58;3359.06000000;3338.30000000;3400.58000000;3400.58000000;TP;2.0000;2.0169;-0.3757;1662;NewYork
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1758161100|MSZZ|XAUUSD|5|0|1|1758146700|1758147000;1030;XAUUSD;PERIOD_M5;LONG;2025.09.18 02:05:00;2025.09.18 02:10:00;2025.09.19 01:05:00;3666.10000000;3615.32000000;3767.66000000;3643.11000000;OTHER;-0.4527;0.1351;-0.7544;275;Asian
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1758243600|MSZZ|XAUUSD|5|0|-1|1758213300|1758213300;1030;XAUUSD;PERIOD_M5;SHORT;2025.09.19 01:00:00;2025.09.19 01:05:00;2025.09.19 18:04:58;3643.11000000;3669.84000000;3589.65000000;3669.84000000;SL;-1.0000;0.4093;-1.0153;203;Asian
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1758753900|MSZZ|XAUUSD|5|0|1|1758533400|1758533400;1030;XAUUSD;PERIOD_M5;LONG;2025.09.24 22:45:00;2025.09.24 22:50:00;2025.10.01 11:19:58;3730.74000000;3651.47000000;3889.28000000;3889.28000000;TP;2.0000;2.0479;-0.1120;1877;NewYork
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1760676900|MSZZ|XAUUSD|5|0|1|1760128800|1760129100;1030;XAUUSD;PERIOD_M5;LONG;2025.10.17 04:55:00;2025.10.17 05:00:00;2025.10.21 18:05:00;4314.07000000;4005.71000000;4930.79000000;4129.19000000;OTHER;-0.5996;0.2190;-0.7580;1309;Asian
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1761069600|MSZZ|XAUUSD|5|0|-1|1761067500|1761067500;1030;XAUUSD;PERIOD_M5;SHORT;2025.10.21 18:00:00;2025.10.21 18:05:00;2025.10.21 20:35:00;4129.19000000;4160.96000000;4065.65000000;4113.98000000;OTHER;0.4788;1.1177;-0.6799;30;NewYork
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1761078600|MSZZ|XAUUSD|5|0|1|1760490300|1760490300;1030;XAUUSD;PERIOD_M5;LONG;2025.10.21 20:30:00;2025.10.21 20:35:00;2025.10.21 22:19:58;4113.98000000;4101.32000000;4139.30000000;4101.32000000;SL;-1.0000;0.9305;-1.0450;20;NewYork
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1761118800|MSZZ|XAUUSD|5|0|-1|1761067500|1761067500;1030;XAUUSD;PERIOD_M5;SHORT;2025.10.22 07:40:00;2025.10.22 07:45:00;2025.10.22 08:19:59;4128.26000000;4143.02000000;4098.74000000;4143.02000000;SL;-1.0000;0.6707;-1.1619;6;Asian
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1761829500|MSZZ|XAUUSD|5|0|-1|1761559800|1761560100;1030;XAUUSD;PERIOD_M5;SHORT;2025.10.30 13:05:00;2025.10.30 13:10:00;2025.11.07 16:20:00;3997.47000000;4084.62000000;3823.17000000;4006.08000000;OTHER;-0.0988;0.7888;-0.5614;2342;London
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1762532100|MSZZ|XAUUSD|5|0|1|1762531800|1762531800;1030;XAUUSD;PERIOD_M5;LONG;2025.11.07 16:15:00;2025.11.07 16:20:00;2025.11.07 16:34:57;4006.08000000;3991.30000000;4035.64000000;3991.30000000;SL;-1.0000;0.0988;-1.1157;2;NewYork
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1762533300|MSZZ|XAUUSD|5|0|-1|1762533000|1762533000;1030;XAUUSD;PERIOD_M5;SHORT;2025.11.07 16:35:00;2025.11.07 16:40:00;2025.11.07 18:24:58;3986.57000000;4001.96000000;3955.79000000;4001.96000000;SL;-1.0000;0.1481;-1.2378;20;NewYork
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1763567700|MSZZ|XAUUSD|5|0|1|1763565900|1763565900;1030;XAUUSD;PERIOD_M5;LONG;2025.11.19 15:55:00;2025.11.19 16:00:00;2025.11.19 17:19:57;4110.74000000;4100.83000000;4130.56000000;4130.56000000;TP;2.0000;2.2028;-0.9001;15;NewYork
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1763726100|MSZZ|XAUUSD|5|0|-1|1763108100|1763108100;1030;XAUUSD;PERIOD_M5;SHORT;2025.11.21 11:55:00;2025.11.21 12:00:00;2025.11.26 13:34:58;4050.57000000;4171.01000000;3809.69000000;4171.01000000;SL;-1.0000;0.1620;-1.0139;1458;London
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1764764100|MSZZ|XAUUSD|5|0|1|1764122400|1764122400;1030;XAUUSD;PERIOD_M5;LONG;2025.12.03 12:15:00;2025.12.03 12:20:00;2025.12.04 21:10:00;4197.96000000;4129.75000000;4334.38000000;4202.43000000;OTHER;0.0655;0.6407;-0.3373;394;London
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1764882300|MSZZ|XAUUSD|5|0|-1|1764333000|1764333000;1030;XAUUSD;PERIOD_M5;SHORT;2025.12.04 21:05:00;2025.12.04 21:10:00;2025.12.05 07:04:57;4202.43000000;4217.56000000;4172.17000000;4217.56000000;SL;-1.0000;0.5122;-1.0549;118;NewYork
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1765213800|MSZZ|XAUUSD|5|0|-1|1764958200|1764958200;1030;XAUUSD;PERIOD_M5;SHORT;2025.12.08 17:10:00;2025.12.08 17:15:00;2025.12.09 11:15:00;4178.19000000;4259.26000000;4016.05000000;4203.57000000;OTHER;-0.3131;0.0983;-0.4043;216;NewYork
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1765278600|MSZZ|XAUUSD|5|0|1|1764916200|1764916200;1030;XAUUSD;PERIOD_M5;LONG;2025.12.09 11:10:00;2025.12.09 11:15:00;2025.12.10 05:20:00;4203.57000000;4175.86000000;4258.99000000;4209.06000000;OTHER;0.1981;0.6489;-0.5117;217;London
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1765343700|MSZZ|XAUUSD|5|0|-1|1765343400|1765343400;1030;XAUUSD;PERIOD_M5;SHORT;2025.12.10 05:15:00;2025.12.10 05:20:00;2025.12.10 12:09:57;4209.06000000;4217.65000000;4191.88000000;4191.88000000;TP;2.0000;2.0361;-0.6135;81;Asian
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1765417200|MSZZ|XAUUSD|5|0|1|1765414800|1765415100;1030;XAUUSD;PERIOD_M5;LONG;2025.12.11 01:40:00;2025.12.11 01:45:00;2025.12.11 04:35:00;4228.43000000;4195.00000000;4295.29000000;4227.23000000;OTHER;-0.0359;0.5770;-0.2220;34;Asian
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1765427400|MSZZ|XAUUSD|5|0|-1|1765415700|1765416600;1030;XAUUSD;PERIOD_M5;SHORT;2025.12.11 04:30:00;2025.12.11 04:35:00;2025.12.11 16:39:58;4227.23000000;4243.30000000;4195.09000000;4243.30000000;SL;-1.0000;1.4244;-1.0087;144;Asian
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1765565100|MSZZ|XAUUSD|5|0|1|1765474800|1765474800;1030;XAUUSD;PERIOD_M5;LONG;2025.12.12 18:45:00;2025.12.12 18:50:00;2025.12.18 18:14:58;4278.67000000;4234.93000000;4366.15000000;4366.15000000;TP;2.0000;2.0377;-0.1850;1720;NewYork
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1766367900|MSZZ|XAUUSD|5|0|1|1766121900|1766121900;1030;XAUUSD;PERIOD_M5;LONG;2025.12.22 01:45:00;2025.12.22 01:50:00;2025.12.22 17:59:58;4355.41000000;4316.08000000;4434.07000000;4434.07000000;TP;2.0000;2.0392;-0.0679;193;Asian
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1767049800|MSZZ|XAUUSD|5|0|-1|1767036900|1767036900;1030;XAUUSD;PERIOD_M5;SHORT;2025.12.29 23:10:00;2025.12.29 23:15:00;2025.12.30 01:09:58;4335.76000000;4344.64000000;4318.00000000;4344.64000000;SL;-1.0000;0.9482;-1.2748;22;NewYork
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1767072300|MSZZ|XAUUSD|5|0|1|1767070800|1767071100;1030;XAUUSD;PERIOD_M5;LONG;2025.12.30 05:25:00;2025.12.30 05:30:00;2025.12.30 16:35:00;4368.20000000;4327.34000000;4449.92000000;4382.62000000;OTHER;0.3529;0.8801;-0.4393;133;Asian
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1767112200|MSZZ|XAUUSD|5|0|-1|1767024300|1767024300;1030;XAUUSD;PERIOD_M5;SHORT;2025.12.30 16:30:00;2025.12.30 16:35:00;2025.12.31 07:44:57;4382.62000000;4413.28000000;4321.30000000;4321.30000000;TP;2.0000;2.1151;-0.0264;181;NewYork
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1767661800|MSZZ|XAUUSD|5|0|-1|1766973600|1766973600;1030;XAUUSD;PERIOD_M5;SHORT;2026.01.06 01:10:00;2026.01.06 01:15:00;2026.01.12 01:04:57;4451.61000000;4519.31000000;4316.21000000;4519.31000000;SL;-1.0000;0.6455;-1.0651;1725;Asian
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1768585200|MSZZ|XAUUSD|5|0|1|1767990600|1767990600;1030;XAUUSD;PERIOD_M5;LONG;2026.01.16 17:40:00;2026.01.16 17:45:00;2026.01.19 01:09:58;4555.68000000;4502.35000000;4662.34000000;4662.34000000;TP;2.0000;2.0071;-0.0036;664;NewYork
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1768874700|MSZZ|XAUUSD|5|0|1|1768784400|1768784400;1030;XAUUSD;PERIOD_M5;LONG;2026.01.20 02:05:00;2026.01.20 02:10:00;2026.01.21 03:54:58;4666.72000000;4580.81000000;4838.54000000;4838.54000000;TP;2.0000;2.0634;-0.0833;308;Asian
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1769775300|MSZZ|XAUUSD|5|0|1|1769774400|1769774400;1030;XAUUSD;PERIOD_M5;LONG;2026.01.30 12:15:00;2026.01.30 12:20:00;2026.01.30 19:09:58;5058.63000000;4932.82000000;5310.25000000;4932.82000000;SL;-1.0000;0.6926;-1.0401;81;London
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1769807400|MSZZ|XAUUSD|5|0|-1|1769800200|1769800200;1030;XAUUSD;PERIOD_M5;SHORT;2026.01.30 21:10:00;2026.01.30 21:15:00;2026.01.30 21:49:57;4889.79000000;4930.95000000;4807.47000000;4930.95000000;SL;-1.0000;1.2303;-1.0736;6;NewYork
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1769811600|MSZZ|XAUUSD|5|0|-1|1769800200|1769800200;1030;XAUUSD;PERIOD_M5;SHORT;2026.01.30 22:20:00;2026.01.30 22:25:00;2026.02.02 01:14:58;4896.34000000;4956.69000000;4775.64000000;4775.64000000;TP;2.0000;2.9471;-0.2898;609;NewYork
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1770001800|MSZZ|XAUUSD|5|0|-1|1769796900|1769796900;1030;XAUUSD;PERIOD_M5;SHORT;2026.02.02 03:10:00;2026.02.02 03:15:00;2026.02.11 07:40:00;4643.55000000;5137.43000000;3655.79000000;5062.40000000;OTHER;-0.8481;0.4890;-0.9085;2645;Asian
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1770795300|MSZZ|XAUUSD|5|0|1|1770795000|1770795000;1030;XAUUSD;PERIOD_M5;LONG;2026.02.11 07:35:00;2026.02.11 07:40:00;2026.02.11 07:54:58;5062.40000000;5048.09000000;5091.02000000;5048.09000000;SL;-1.0000;0.1041;-1.0608;2;Asian
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1770798600|MSZZ|XAUUSD|5|0|1|1770797100|1770797100;1030;XAUUSD;PERIOD_M5;LONG;2026.02.11 08:30:00;2026.02.11 08:35:00;2026.02.11 10:34:58;5057.22000000;5048.09000000;5075.48000000;5048.09000000;SL;-1.0000;1.2771;-1.2749;23;London
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1770809100|MSZZ|XAUUSD|5|0|1|1770807600|1770807900;1030;XAUUSD;PERIOD_M5;LONG;2026.02.11 11:25:00;2026.02.11 11:30:00;2026.02.11 11:49:57;5054.76000000;5048.09000000;5068.10000000;5068.10000000;TP;2.0000;2.6087;-0.1514;3;London
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1770838800|MSZZ|XAUUSD|5|0|1|1770837300|1770837300;1030;XAUUSD;PERIOD_M5;LONG;2026.02.11 19:40:00;2026.02.11 19:45:00;2026.02.11 22:25:00;5096.47000000;5048.09000000;5193.23000000;5084.48000000;OTHER;-0.2478;0.0200;-0.6269;32;NewYork
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1770848400|MSZZ|XAUUSD|5|0|-1|1770840600|1770840600;1030;XAUUSD;PERIOD_M5;SHORT;2026.02.11 22:20:00;2026.02.11 22:25:00;2026.02.12 01:04:58;5084.48000000;5094.43000000;5064.58000000;5094.43000000;SL;-1.0000;1.4533;-1.6020;31;NewYork
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1770858000|MSZZ|XAUUSD|5|0|1|1770853800|1770853800;1030;XAUUSD;PERIOD_M5;LONG;2026.02.12 01:00:00;2026.02.12 01:05:00;2026.02.12 01:09:58;5095.69000000;5078.27000000;5130.53000000;5078.27000000;SL;-1.0000;0.0511;-1.1361;0;Asian
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1770858600|MSZZ|XAUUSD|5|0|-1|1770858300|1770858300;1030;XAUUSD;PERIOD_M5;SHORT;2026.02.12 01:10:00;2026.02.12 01:15:00;2026.02.12 18:14:58;5063.63000000;5093.04000000;5004.81000000;5004.81000000;TP;2.0000;3.9160;-0.6855;203;Asian
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1770924000|MSZZ|XAUUSD|5|0|1|1770921600|1770921900;1030;XAUUSD;PERIOD_M5;LONG;2026.02.12 19:20:00;2026.02.12 19:25:00;2026.02.17 16:04:58;4973.51000000;4851.38000000;5217.77000000;4851.38000000;SL;-1.0000;0.6421;-1.0807;1399;NewYork
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1771605600|MSZZ|XAUUSD|5|0|1|1771605000|1771605000;1030;XAUUSD;PERIOD_M5;LONG;2026.02.20 16:40:00;2026.02.20 16:45:00;2026.02.20 17:04:58;5053.03000000;5016.93000000;5125.23000000;5016.93000000;SL;-1.0000;0.3105;-1.0391;3;NewYork
