cluster_id;strategy_id;symbol;timeframe;direction;signal_time;fill_time;close_time;entry;stop;target;exit;exit_reason;r_result;mfe_r;mae_r;bars_held;session
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1741129800|MSZZ|XAUUSD|5|0|-1|1741127400|1741127400;1030;XAUUSD;PERIOD_M5;SHORT;2025.03.04 23:10:00;2025.03.04 23:15:00;2025.03.05 03:14:58;2915.36000000;2920.58000000;2904.92000000;2904.92000000;TP;2.0000;2.1092;-0.5805;47;NewYork
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1741162200|MSZZ|XAUUSD|5|0|1|1741161300|1741161300;1030;XAUUSD;PERIOD_M5;LONG;2025.03.05 08:10:00;2025.03.05 08:15:00;2025.03.05 12:59:58;2919.48000000;2909.74000000;2938.96000000;2909.74000000;SL;-1.0000;0.3152;-1.0729;56;London
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1741193700|MSZZ|XAUUSD|5|0|-1|1741185900|1741186200;1030;XAUUSD;PERIOD_M5;SHORT;2025.03.05 16:55:00;2025.03.05 17:00:00;2025.03.05 17:09:57;2911.01000000;2917.24000000;2898.55000000;2917.24000000;SL;-1.0000;0.6340;-1.7207;1;NewYork
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1741248300|MSZZ|XAUUSD|5|0|1|1741247700|1741247700;1030;XAUUSD;PERIOD_M5;LONG;2025.03.06 08:05:00;2025.03.06 08:10:00;2025.03.06 09:34:58;2922.07000000;2914.52000000;2937.17000000;2914.52000000;SL;-1.0000;0.1338;-1.1126;16;London
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1741253400|MSZZ|XAUUSD|5|0|-1|1741252800|1741252800;1030;XAUUSD;PERIOD_M5;SHORT;2025.03.06 09:30:00;2025.03.06 09:35:00;2025.03.06 10:39:57;2914.96000000;2920.71000000;2903.46000000;2903.46000000;TP;2.0000;2.0435;-0.2452;12;London
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1741274100|MSZZ|XAUUSD|5|0|-1|1741270500|1741270800;1030;XAUUSD;PERIOD_M5;SHORT;2025.03.06 15:15:00;2025.03.06 15:20:00;2025.03.06 15:39:57;2905.30000000;2907.63000000;2900.64000000;2907.63000000;SL;-1.0000;1.9442;-1.0858;3;London
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1741806600|MSZZ|XAUUSD|5|0|1|1741806000|1741806000;1030;XAUUSD;PERIOD_M5;LONG;2025.03.12 19:10:00;2025.03.12 19:15:00;2025.03.14 07:59:57;2928.16000000;2895.93000000;2992.62000000;2992.62000000;TP;2.0000;2.0102;-0.1570;440;NewYork
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1742297100|MSZZ|XAUUSD|5|0|1|1741695000|1741695000;1030;XAUUSD;PERIOD_M5;LONG;2025.03.18 11:25:00;2025.03.18 11:30:00;2025.03.25 21:20:00;3024.84000000;2892.72000000;3289.08000000;3020.21000000;OTHER;-0.0350;0.2461;-0.1915;2134;London
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1742937300|MSZZ|XAUUSD|5|0|-1|1742934000|1742934000;1030;XAUUSD;PERIOD_M5;SHORT;2025.03.25 21:15:00;2025.03.25 21:20:00;2025.03.27 13:09:58;3020.21000000;3045.39000000;2969.85000000;3045.39000000;SL;-1.0000;0.3090;-1.0314;477;NewYork
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1743085800|MSZZ|XAUUSD|5|0|1|1743081300|1743081300;1030;XAUUSD;PERIOD_M5;LONG;2025.03.27 14:30:00;2025.03.27 14:35:00;2025.03.27 16:14:58;3052.59000000;3045.75000000;3066.27000000;3045.75000000;SL;-1.0000;0.4927;-1.1184;19;London
