signal_time;direction;entry;stop;target;strategy_id;cluster_id;score;symbol;timeframe
2026.03.24 20:05:00;SHORT;4391.94;4995.68;3184.46;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1774382700|MSZZ|XAUUSD|5|0|-1|1773829500|1773829800;7.20;XAUUSD;PERIOD_M5
2026.03.24 20:30:00;SHORT;4382.88;4995.68;3157.28;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1774384200|MSZZ|XAUUSD|5|0|-1|1773829500|1773829800;7.20;XAUUSD;PERIOD_M5
2026.03.30 07:20:00;LONG;4494.33;4430.48;4622.03;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1774855200|MSZZ|XAUUSD|5|0|1|1774849200|1774849200;7.20;XAUUSD;PERIOD_M5
2026.03.30 07:55:00;LONG;4496.99;4430.48;4630.01;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1774857300|MSZZ|XAUUSD|5|0|1|1774849200|1774849200;7.20;XAUUSD;PERIOD_M5
2026.04.07 17:30:00;LONG;4653.61;4550.22;4860.39;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1775583000|MSZZ|XAUUSD|5|0|1|1775582400|1775582400;7.20;XAUUSD;PERIOD_M5
2026.04.07 18:15:00;LONG;4650.39;4550.22;4850.73;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1775585700|MSZZ|XAUUSD|5|0|1|1775582400|1775582400;7.20;XAUUSD;PERIOD_M5
2026.04.07 18:25:00;LONG;4653.19;4550.22;4859.13;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1775586300|MSZZ|XAUUSD|5|0|1|1775582400|1775582400;7.20;XAUUSD;PERIOD_M5
2026.04.07 18:45:00;LONG;4651.99;4550.22;4855.53;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1775587500|MSZZ|XAUUSD|5|0|1|1775582400|1775582400;7.20;XAUUSD;PERIOD_M5
2026.04.09 07:40:00;LONG;4721.25;4622.35;4919.05;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1775720400|MSZZ|XAUUSD|5|0|1|1775601900|1775601900;5.80;XAUUSD;PERIOD_M5
2026.04.09 08:15:00;LONG;4720.73;4622.35;4917.49;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1775722500|MSZZ|XAUUSD|5|0|1|1775601900|1775601900;5.80;XAUUSD;PERIOD_M5
2026.04.09 09:00:00;LONG;4722.27;4622.35;4922.11;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1775725200|MSZZ|XAUUSD|5|0|1|1775601900|1775601900;5.80;XAUUSD;PERIOD_M5
2026.04.09 10:05:00;LONG;4725.45;4622.35;4931.65;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1775729100|MSZZ|XAUUSD|5|0|1|1775601900|1775601900;5.80;XAUUSD;PERIOD_M5
2026.04.09 10:55:00;LONG;4724.66;4622.35;4929.28;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1775732100|MSZZ|XAUUSD|5|0|1|1775601900|1775601900;5.80;XAUUSD;PERIOD_M5
2026.04.09 18:20:00;LONG;4784.66;4768.11;4817.76;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1775758800|MSZZ|XAUUSD|5|0|1|1775758500|1775758500;7.20;XAUUSD;PERIOD_M5
2026.04.09 18:30:00;LONG;4792.45;4768.11;4841.13;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1775759400|MSZZ|XAUUSD|5|0|1|1775758500|1775758500;7.20;XAUUSD;PERIOD_M5
2026.04.09 18:55:00;LONG;4793.01;4768.11;4842.81;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1775760900|MSZZ|XAUUSD|5|0|1|1775758500|1775758500;7.20;XAUUSD;PERIOD_M5
2026.04.09 19:15:00;LONG;4795.66;4768.11;4850.76;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1775762100|MSZZ|XAUUSD|5|0|1|1775758500|1775758500;7.20;XAUUSD;PERIOD_M5
2026.04.09 22:45:00;SHORT;4769.98;4798.38;4713.18;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1775774700|MSZZ|XAUUSD|5|0|-1|1775773800|1775773800;7.20;XAUUSD;PERIOD_M5
2026.04.09 22:55:00;SHORT;4769.14;4798.38;4710.66;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1775775300|MSZZ|XAUUSD|5|0|-1|1775773800|1775773800;7.20;XAUUSD;PERIOD_M5
2026.04.09 23:10:00;SHORT;4769.23;4798.38;4710.93;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1775776200|MSZZ|XAUUSD|5|0|-1|1775773800|1775773800;7.20;XAUUSD;PERIOD_M5
2026.04.10 01:25:00;SHORT;4764.55;4798.38;4696.89;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1775784300|MSZZ|XAUUSD|5|0|-1|1775783700|1775783700;7.20;XAUUSD;PERIOD_M5
2026.04.10 03:00:00;SHORT;4757.23;4798.38;4674.93;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1775790000|MSZZ|XAUUSD|5|0|-1|1775783700|1775783700;7.20;XAUUSD;PERIOD_M5
2026.04.13 10:00:00;LONG;4737.37;4605.22;5001.67;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1776074400|MSZZ|XAUUSD|5|0|1|1775582400|1775582400;5.80;XAUUSD;PERIOD_M5
2026.04.13 10:45:00;LONG;4739.06;4605.22;5006.74;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1776077100|MSZZ|XAUUSD|5|0|1|1775582400|1775582400;5.80;XAUUSD;PERIOD_M5
2026.04.13 11:00:00;LONG;4736.57;4605.22;4999.27;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1776078000|MSZZ|XAUUSD|5|0|1|1775582400|1775582400;5.80;XAUUSD;PERIOD_M5
2026.04.15 14:50:00;LONG;4814.40;4790.52;4862.16;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1776264600|MSZZ|XAUUSD|5|0|1|1776183600|1776183900;7.20;XAUUSD;PERIOD_M5
2026.04.15 15:05:00;LONG;4813.39;4790.52;4859.13;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1776265500|MSZZ|XAUUSD|5|0|1|1776183600|1776183900;7.20;XAUUSD;PERIOD_M5
2026.04.15 15:50:00;LONG;4812.94;4790.52;4857.78;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1776268200|MSZZ|XAUUSD|5|0|1|1776183600|1776183900;7.20;XAUUSD;PERIOD_M5
2026.04.15 20:00:00;SHORT;4800.88;4813.01;4776.62;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1776283200|MSZZ|XAUUSD|5|0|-1|1776282000|1776282000;5.80;XAUUSD;PERIOD_M5
2026.04.16 01:20:00;LONG;4800.85;4787.51;4827.53;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1776302400|MSZZ|XAUUSD|5|0|1|1776301200|1776301200;7.20;XAUUSD;PERIOD_M5
2026.04.16 02:30:00;LONG;4820.48;4787.51;4886.42;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1776306600|MSZZ|XAUUSD|5|0|1|1776183600|1776183900;7.20;XAUUSD;PERIOD_M5
2026.04.16 05:05:00;LONG;4822.80;4820.78;4826.84;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1776315900|MSZZ|XAUUSD|5|0|1|1776183600|1776183900;7.20;XAUUSD;PERIOD_M5
2026.04.16 05:15:00;LONG;4822.77;4820.78;4826.75;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1776316500|MSZZ|XAUUSD|5|0|1|1776183600|1776183900;7.20;XAUUSD;PERIOD_M5
2026.04.16 20:10:00;SHORT;4791.34;4838.42;4697.18;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1776370200|MSZZ|XAUUSD|5|0|-1|1776367800|1776367800;5.80;XAUUSD;PERIOD_M5
2026.04.17 05:05:00;SHORT;4790.00;4838.42;4693.16;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1776402300|MSZZ|XAUUSD|5|0|-1|1776358200|1776358200;5.80;XAUUSD;PERIOD_M5
2026.04.17 05:40:00;SHORT;4791.60;4838.42;4697.96;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1776404400|MSZZ|XAUUSD|5|0|-1|1776358200|1776358200;5.80;XAUUSD;PERIOD_M5
2026.04.17 09:10:00;SHORT;4787.70;4838.42;4686.26;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1776417000|MSZZ|XAUUSD|5|0|-1|1776416400|1776416400;5.80;XAUUSD;PERIOD_M5
2026.04.17 13:35:00;SHORT;4785.63;4838.42;4680.05;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1776432900|MSZZ|XAUUSD|5|0|-1|1776431400|1776431400;5.80;XAUUSD;PERIOD_M5
2026.04.17 13:50:00;SHORT;4786.14;4838.42;4681.58;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1776433800|MSZZ|XAUUSD|5|0|-1|1776431400|1776431400;5.80;XAUUSD;PERIOD_M5
2026.04.17 14:00:00;SHORT;4785.21;4838.42;4678.79;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1776434400|MSZZ|XAUUSD|5|0|-1|1776431400|1776431400;5.80;XAUUSD;PERIOD_M5
2026.04.17 14:10:00;SHORT;4786.43;4838.42;4682.45;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1776435000|MSZZ|XAUUSD|5|0|-1|1776431400|1776431400;5.80;XAUUSD;PERIOD_M5
2026.04.20 04:00:00;LONG;4787.89;4632.84;5097.99;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1776657600|MSZZ|XAUUSD|5|0|1|1776657300|1776657300;5.80;XAUUSD;PERIOD_M5
2026.04.20 13:05:00;LONG;4798.06;4722.97;4948.24;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1776690300|MSZZ|XAUUSD|5|0|1|1776689100|1776689100;5.80;XAUUSD;PERIOD_M5
2026.04.21 08:25:00;SHORT;4787.56;4788.62;4785.44;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1776759900|MSZZ|XAUUSD|5|0|-1|1776756600|1776756600;7.20;XAUUSD;PERIOD_M5
2026.04.21 09:15:00;SHORT;4780.53;4788.62;4764.35;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1776762900|MSZZ|XAUUSD|5|0|-1|1776761400|1776761400;7.20;XAUUSD;PERIOD_M5
2026.04.21 09:25:00;SHORT;4778.84;4788.62;4759.28;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1776763500|MSZZ|XAUUSD|5|0|-1|1776761400|1776761400;7.20;XAUUSD;PERIOD_M5
2026.04.21 09:45:00;SHORT;4777.52;4788.62;4755.32;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1776764700|MSZZ|XAUUSD|5|0|-1|1776761400|1776761400;7.20;XAUUSD;PERIOD_M5
2026.04.21 10:00:00;SHORT;4774.62;4788.62;4746.62;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1776765600|MSZZ|XAUUSD|5|0|-1|1776761400|1776761400;7.20;XAUUSD;PERIOD_M5
2026.04.21 11:30:00;LONG;4788.59;4744.94;4875.89;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1776771000|MSZZ|XAUUSD|5|0|1|1776770400|1776770400;5.80;XAUUSD;PERIOD_M5
2026.04.21 16:40:00;LONG;4789.24;4766.29;4835.14;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1776789600|MSZZ|XAUUSD|5|0|1|1776789300|1776789300;7.20;XAUUSD;PERIOD_M5
2026.04.21 17:35:00;SHORT;4761.21;4794.22;4695.19;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1776792900|MSZZ|XAUUSD|5|0|-1|1776792600|1776792600;7.20;XAUUSD;PERIOD_M5
2026.04.28 08:35:00;SHORT;4637.98;4730.22;4453.50;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1777365300|MSZZ|XAUUSD|5|0|-1|1776744000|1776744000;7.20;XAUUSD;PERIOD_M5
2026.04.28 09:15:00;SHORT;4634.06;4730.22;4441.74;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1777367700|MSZZ|XAUUSD|5|0|-1|1776744000|1776744000;7.20;XAUUSD;PERIOD_M5
2026.04.29 16:40:00;SHORT;4514.77;4730.22;4083.87;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1777480800|MSZZ|XAUUSD|5|0|-1|1776877200|1776877200;7.20;XAUUSD;PERIOD_M5
2026.05.04 17:55:00;SHORT;4561.69;4718.32;4248.43;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1777917300|MSZZ|XAUUSD|5|0|-1|1777287000|1777287000;7.20;XAUUSD;PERIOD_M5
2026.05.05 23:35:00;SHORT;4555.93;4617.42;4432.95;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1778024100|MSZZ|XAUUSD|5|0|-1|1778019300|1778019300;5.80;XAUUSD;PERIOD_M5
2026.05.12 19:00:00;LONG;4671.09;4566.07;4881.13;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1778612400|MSZZ|XAUUSD|5|0|1|1778033400|1778033400;7.20;XAUUSD;PERIOD_M5
2026.05.13 17:25:00;LONG;4684.16;4668.90;4714.68;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1778693100|MSZZ|XAUUSD|5|0|1|1778692200|1778692500;7.20;XAUUSD;PERIOD_M5
2026.05.13 18:00:00;LONG;4684.55;4668.90;4715.85;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1778695200|MSZZ|XAUUSD|5|0|1|1778692200|1778692500;7.20;XAUUSD;PERIOD_M5
2026.05.13 19:30:00;SHORT;4704.08;4709.58;4693.08;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1778700600|MSZZ|XAUUSD|5|0|-1|1778644800|1778644800;7.20;XAUUSD;PERIOD_M5
2026.05.13 21:45:00;SHORT;4679.57;4709.58;4619.55;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1778708700|MSZZ|XAUUSD|5|0|-1|1778559900|1778559900;5.80;XAUUSD;PERIOD_M5
2026.05.13 22:00:00;SHORT;4684.21;4709.58;4633.47;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1778709600|MSZZ|XAUUSD|5|0|-1|1778559900|1778559900;5.80;XAUUSD;PERIOD_M5
2026.05.14 04:00:00;SHORT;4698.52;4707.01;4681.54;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1778731200|MSZZ|XAUUSD|5|0|-1|1778644800|1778644800;7.20;XAUUSD;PERIOD_M5
2026.05.14 07:55:00;SHORT;4702.50;4707.31;4692.88;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1778745300|MSZZ|XAUUSD|5|0|-1|1778644800|1778644800;7.20;XAUUSD;PERIOD_M5
2026.05.14 10:55:00;SHORT;4693.18;4718.79;4641.96;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1778756100|MSZZ|XAUUSD|5|0|-1|1778755800|1778755800;7.20;XAUUSD;PERIOD_M5
2026.05.14 11:50:00;SHORT;4694.69;4706.60;4670.87;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1778759400|MSZZ|XAUUSD|5|0|-1|1778755800|1778755800;7.20;XAUUSD;PERIOD_M5
2026.05.14 12:40:00;LONG;4695.72;4691.00;4705.16;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1778762400|MSZZ|XAUUSD|5|0|1|1778758500|1778758800;7.20;XAUUSD;PERIOD_M5
2026.05.14 15:10:00;LONG;4703.95;4689.53;4732.79;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1778771400|MSZZ|XAUUSD|5|0|1|1778769900|1778769900;7.20;XAUUSD;PERIOD_M5
2026.05.14 15:20:00;LONG;4705.91;4689.53;4738.67;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1778772000|MSZZ|XAUUSD|5|0|1|1778771700|1778771700;7.20;XAUUSD;PERIOD_M5
2026.05.14 15:30:00;LONG;4706.05;4689.53;4739.09;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1778772600|MSZZ|XAUUSD|5|0|1|1778771700|1778771700;7.20;XAUUSD;PERIOD_M5
2026.05.14 16:00:00;SHORT;4697.44;4704.85;4682.62;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1778774400|MSZZ|XAUUSD|5|0|-1|1778773200|1778773200;7.20;XAUUSD;PERIOD_M5
2026.05.14 16:25:00;SHORT;4688.52;4704.85;4655.86;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1778775900|MSZZ|XAUUSD|5|0|-1|1778775300|1778775300;7.20;XAUUSD;PERIOD_M5
2026.05.14 16:50:00;SHORT;4685.16;4704.85;4645.78;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1778777400|MSZZ|XAUUSD|5|0|-1|1778775300|1778775300;7.20;XAUUSD;PERIOD_M5
2026.05.14 22:55:00;SHORT;4654.24;4676.44;4609.84;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1778799300|MSZZ|XAUUSD|5|0|-1|1778559900|1778559900;7.20;XAUUSD;PERIOD_M5
2026.05.22 19:35:00;SHORT;4519.56;4526.76;4505.16;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1779478500|MSZZ|XAUUSD|5|0|-1|1779467700|1779467700;7.20;XAUUSD;PERIOD_M5
2026.05.22 20:25:00;LONG;4525.40;4512.33;4551.54;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1779481500|MSZZ|XAUUSD|5|0|1|1779480600|1779480900;5.80;XAUUSD;PERIOD_M5
2026.05.22 21:20:00;LONG;4516.85;4512.33;4525.89;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1779484800|MSZZ|XAUUSD|5|0|1|1779480600|1779480900;5.80;XAUUSD;PERIOD_M5
2026.05.22 22:20:00;SHORT;4507.82;4520.31;4482.84;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1779488400|MSZZ|XAUUSD|5|0|-1|1779487200|1779487200;7.20;XAUUSD;PERIOD_M5
2026.05.22 22:45:00;SHORT;4507.88;4520.31;4483.02;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1779489900|MSZZ|XAUUSD|5|0|-1|1779487200|1779487200;7.20;XAUUSD;PERIOD_M5
2026.05.22 23:00:00;SHORT;4506.21;4520.31;4478.01;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1779490800|MSZZ|XAUUSD|5|0|-1|1779487200|1779487200;7.20;XAUUSD;PERIOD_M5
2026.05.22 23:40:00;SHORT;4504.89;4520.31;4474.05;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1779493200|MSZZ|XAUUSD|5|0|-1|1779487200|1779487200;7.20;XAUUSD;PERIOD_M5
2026.05.25 01:05:00;LONG;4554.82;4504.24;4655.98;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1779671100|MSZZ|XAUUSD|5|0|1|1779670800|1779670800;7.20;XAUUSD;PERIOD_M5
2026.05.25 01:20:00;LONG;4554.65;4504.24;4655.47;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1779672000|MSZZ|XAUUSD|5|0|1|1779670800|1779670800;7.20;XAUUSD;PERIOD_M5
2026.05.25 01:30:00;LONG;4559.04;4504.24;4668.64;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1779672600|MSZZ|XAUUSD|5|0|1|1779670800|1779670800;7.20;XAUUSD;PERIOD_M5
2026.05.25 08:30:00;LONG;4557.79;4504.24;4664.89;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1779697800|MSZZ|XAUUSD|5|0|1|1779670800|1779670800;7.20;XAUUSD;PERIOD_M5
2026.05.25 09:50:00;LONG;4558.74;4504.24;4667.74;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1779702600|MSZZ|XAUUSD|5|0|1|1779670800|1779670800;7.20;XAUUSD;PERIOD_M5
2026.05.25 10:30:00;LONG;4559.37;4504.24;4669.63;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1779705000|MSZZ|XAUUSD|5|0|1|1779670800|1779670800;7.20;XAUUSD;PERIOD_M5
2026.05.25 12:30:00;LONG;4564.99;4504.24;4686.49;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1779712200|MSZZ|XAUUSD|5|0|1|1779670800|1779670800;7.20;XAUUSD;PERIOD_M5
2026.05.25 15:30:00;LONG;4564.39;4504.24;4684.69;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1779723000|MSZZ|XAUUSD|5|0|1|1779670800|1779670800;7.20;XAUUSD;PERIOD_M5
2026.05.25 16:30:00;LONG;4564.44;4504.24;4684.84;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1779726600|MSZZ|XAUUSD|5|0|1|1779670800|1779670800;7.20;XAUUSD;PERIOD_M5
2026.05.25 16:50:00;LONG;4563.62;4504.24;4682.38;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1779727800|MSZZ|XAUUSD|5|0|1|1779670800|1779670800;7.20;XAUUSD;PERIOD_M5
2026.05.25 20:55:00;LONG;4565.32;4504.24;4687.48;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1779742500|MSZZ|XAUUSD|5|0|1|1779670800|1779670800;7.20;XAUUSD;PERIOD_M5
2026.05.26 17:10:00;SHORT;4510.97;4531.34;4470.23;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1779815400|MSZZ|XAUUSD|5|0|-1|1779814200|1779814200;7.20;XAUUSD;PERIOD_M5
2026.05.26 18:05:00;SHORT;4510.56;4524.83;4482.02;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1779818700|MSZZ|XAUUSD|5|0|-1|1779814200|1779814200;7.20;XAUUSD;PERIOD_M5
2026.05.26 18:55:00;SHORT;4506.51;4524.83;4469.87;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1779821700|MSZZ|XAUUSD|5|0|-1|1779814200|1779814200;7.20;XAUUSD;PERIOD_M5
2026.05.26 19:40:00;SHORT;4506.54;4524.83;4469.96;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1779824400|MSZZ|XAUUSD|5|0|-1|1779814200|1779814200;7.20;XAUUSD;PERIOD_M5
2026.05.26 22:25:00;SHORT;4502.12;4511.05;4484.26;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1779834300|MSZZ|XAUUSD|5|0|-1|1779814200|1779814200;7.20;XAUUSD;PERIOD_M5
2026.05.27 09:15:00;SHORT;4489.46;4510.44;4447.50;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1779873300|MSZZ|XAUUSD|5|0|-1|1779871200|1779871200;7.20;XAUUSD;PERIOD_M5
2026.05.27 09:30:00;SHORT;4483.71;4510.44;4430.25;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1779874200|MSZZ|XAUUSD|5|0|-1|1779294300|1779294300;7.20;XAUUSD;PERIOD_M5
2026.05.27 13:10:00;SHORT;4485.51;4510.44;4435.65;1080;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1779887400|MSZZ|XAUUSD|5|0|-1|1779871200|1779871200;7.20;XAUUSD;PERIOD_M5
2026.05.28 19:40:00;LONG;4504.38;4502.64;4507.86;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1779997200|MSZZ|XAUUSD|5|0|1|1779996000|1779996000;7.20;XAUUSD;PERIOD_M5
2026.05.28 21:50:00;LONG;4503.21;4502.64;4504.35;1080;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1780005000|MSZZ|XAUUSD|5|0|1|1779996000|1779996000;7.20;XAUUSD;PERIOD_M5
