cluster_id;strategy_id;symbol;timeframe;direction;signal_time;fill_time;close_time;entry;stop;target;exit;exit_reason;r_result;mfe_r;mae_r;bars_held;session
MSZZC1|6:XAUUSD|1:5|1:1|1:2|66:BO|XAUUSD|5|1|L|1741098000|MSZZ|XAUUSD|5|1|1|1741087800|1741089600;1012;XAUUSD;PERIOD_M5;LONG;2025.03.04 14:20:00;2025.03.04 14:25:00;2025.03.04 16:39:58;2922.06000000;2912.08000000;2942.02000000;2912.08000000;SL;-1.0000;0.5792;-1.1443;26;London
MSZZC1|6:XAUUSD|1:5|2:-1|1:2|67:BO|XAUUSD|5|1|S|1741106400|MSZZ|XAUUSD|5|1|-1|1741091400|1741093800;1012;XAUUSD;PERIOD_M5;SHORT;2025.03.04 16:40:00;2025.03.04 16:45:00;2025.03.04 20:15:00;2911.79000000;2927.84000000;2879.69000000;2914.06000000;OTHER;-0.1414;0.7184;-0.2872;42;NewYork
MSZZC1|6:XAUUSD|1:5|1:1|1:2|66:BO|XAUUSD|5|1|L|1741119000|MSZZ|XAUUSD|5|1|1|1741115400|1741118100;1012;XAUUSD;PERIOD_M5;LONG;2025.03.04 20:10:00;2025.03.04 20:15:00;2025.03.04 20:25:00;2914.06000000;2900.26000000;2941.66000000;2911.41000000;OTHER;-0.1920;0.0841;-0.3435;2;NewYork
MSZZC1|6:XAUUSD|1:5|2:-1|1:2|67:BO|XAUUSD|5|1|S|1741119600|MSZZ|XAUUSD|5|1|-1|1741118700|1741119300;1012;XAUUSD;PERIOD_M5;SHORT;2025.03.04 20:20:00;2025.03.04 20:25:00;2025.03.04 21:05:00;2911.41000000;2916.40000000;2901.43000000;2913.49000000;OTHER;-0.4168;0.6273;-0.7515;8;NewYork
MSZZC1|6:XAUUSD|1:5|1:1|1:2|66:BO|XAUUSD|5|1|L|1741122000|MSZZ|XAUUSD|5|1|1|1741115400|1741118100;1012;XAUUSD;PERIOD_M5;LONG;2025.03.04 21:00:00;2025.03.04 21:05:00;2025.03.04 22:14:58;2913.49000000;2911.03000000;2918.41000000;2918.41000000;TP;2.0000;2.1179;-0.6707;13;NewYork
MSZZC1|6:XAUUSD|1:5|2:-1|1:2|67:BO|XAUUSD|5|1|S|1741139700|MSZZ|XAUUSD|5|1|-1|1741130400|1741131900;1012;XAUUSD;PERIOD_M5;SHORT;2025.03.05 01:55:00;2025.03.05 02:00:00;2025.03.05 03:14:58;2914.34000000;2918.39000000;2906.24000000;2906.24000000;TP;2.0000;2.4667;-0.6568;14;Asian
MSZZC1|6:XAUUSD|1:5|1:1|1:2|66:BO|XAUUSD|5|1|L|1741153500|MSZZ|XAUUSD|5|1|1|1741148100|1741148700;1012;XAUUSD;PERIOD_M5;LONG;2025.03.05 05:45:00;2025.03.05 05:50:00;2025.03.05 07:40:00;2913.14000000;2902.06000000;2935.30000000;2911.98000000;OTHER;-0.1047;0.0181;-0.4152;22;Asian
MSZZC1|6:XAUUSD|1:5|2:-1|1:2|67:BO|XAUUSD|5|1|S|1741160100|MSZZ|XAUUSD|5|1|-1|1741158000|1741159800;1012;XAUUSD;PERIOD_M5;SHORT;2025.03.05 07:35:00;2025.03.05 07:40:00;2025.03.05 07:45:00;2911.98000000;2913.45000000;2909.04000000;2913.38000000;OTHER;-0.9524;0.0000;-2.5510;1;Asian
MSZZC1|6:XAUUSD|1:5|1:1|1:2|66:BO|XAUUSD|5|1|L|1741160400|MSZZ|XAUUSD|5|1|1|1741153500|1741158000;1012;XAUUSD;PERIOD_M5;LONG;2025.03.05 07:40:00;2025.03.05 07:45:00;2025.03.05 08:19:58;2913.38000000;2909.98000000;2920.18000000;2920.18000000;TP;2.0000;2.4382;-0.1471;6;Asian
MSZZC1|6:XAUUSD|1:5|2:-1|1:2|67:BO|XAUUSD|5|1|S|1741163700|MSZZ|XAUUSD|5|1|-1|1741158000|1741159800;1012;XAUUSD;PERIOD_M5;SHORT;2025.03.05 08:35:00;2025.03.05 08:40:00;2025.03.05 10:05:00;2915.73000000;2921.67000000;2903.85000000;2918.98000000;OTHER;-0.5471;0.4444;-0.9125;17;London
