symbol;timeframe;magic;risk_reward;enabled_strategies;first_signal_time;last_close_time;trades;win_rate;expectancy_r;profit_factor_r;max_drawdown_r;avg_mfe_r;avg_mae_r;avg_bars_held;long_expectancy_r;long_trades;short_expectancy_r;short_trades
XAUUSD;PERIOD_M5;26072862;2.00;WeightedEnsemble;2025.03.05 15:45:00;2026.07.22 16:59:58;263;0.3574;0.0596;1.1196;16.8789;1.0689;-0.7412;260.53;0.2160;123;-0.0778;140
