symbol;timeframe;magic;risk_reward;enabled_strategies;first_signal_time;last_close_time;trades;win_rate;expectancy_r;profit_factor_r;max_drawdown_r;avg_mfe_r;avg_mae_r;avg_bars_held;long_expectancy_r;long_trades;short_expectancy_r;short_trades
XAUUSD;PERIOD_M5;26072806;2.00;FastBreakout;2025.03.05 15:45:00;2026.07.22 16:59:58;267;0.3521;0.0508;1.1018;17.6118;1.0562;-0.7425;262.41;0.2084;124;-0.0859;143
