cluster_id;strategy_id;symbol;timeframe;direction;signal_time;fill_time;close_time;entry;stop;target;exit;exit_reason;r_result;mfe_r;mae_r;bars_held;session
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1741119600|MSZZ|XAUUSD|5|0|-1|1740501600|1740501600;1030;XAUUSD;PERIOD_M5;SHORT;2025.03.04 20:20:00;2025.03.04 20:25:00;2025.03.04 21:59:58;2911.41000000;2916.40000000;2901.43000000;2916.40000000;SL;-1.0000;0.6273;-1.0240;18;NewYork
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1741189500|MSZZ|XAUUSD|5|0|-1|1741189200|1741189200;1030;XAUUSD;PERIOD_M5;SHORT;2025.03.05 15:45:00;2025.03.05 15:50:00;2025.03.05 17:09:57;2896.23000000;2919.30000000;2850.09000000;2919.30000000;SL;-1.0000;0.0980;-1.1053;15;London
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1741721400|MSZZ|XAUUSD|5|0|1|1741719600|1741719600;1030;XAUUSD;PERIOD_M5;LONG;2025.03.11 19:30:00;2025.03.11 19:35:00;2025.03.13 18:44:58;2917.03000000;2895.93000000;2959.23000000;2959.23000000;TP;2.0000;2.3313;-0.5227;565;NewYork
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1742203500|MSZZ|XAUUSD|5|0|1|1741802700|1741803000;1030;XAUUSD;PERIOD_M5;LONG;2025.03.17 09:25:00;2025.03.17 09:30:00;2025.03.25 10:45:00;2990.57000000;2895.93000000;3179.85000000;3013.13000000;OTHER;0.2384;0.7056;-0.0765;2319;London
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1742899200|MSZZ|XAUUSD|5|0|-1|1742898000|1742898000;1030;XAUUSD;PERIOD_M5;SHORT;2025.03.25 10:40:00;2025.03.25 10:45:00;2025.03.25 17:04:58;3013.13000000;3033.27000000;2972.85000000;3033.27000000;SL;-1.0000;0.1311;-1.0333;75;London
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1742967600|MSZZ|XAUUSD|5|0|-1|1742923800|1742923800;1030;XAUUSD;PERIOD_M5;SHORT;2025.03.26 05:40:00;2025.03.26 05:45:00;2025.03.27 13:09:58;3023.46000000;3045.39000000;2979.60000000;3045.39000000;SL;-1.0000;0.5030;-1.0360;376;Asian
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1743085800|MSZZ|XAUUSD|5|0|1|1743081300|1743081300;1030;XAUUSD;PERIOD_M5;LONG;2025.03.27 14:30:00;2025.03.27 14:35:00;2025.03.27 16:14:58;3052.59000000;3045.75000000;3066.27000000;3045.75000000;SL;-1.0000;0.4927;-1.1184;19;London
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1743092100|MSZZ|XAUUSD|5|0|-1|1743091800|1743091800;1030;XAUUSD;PERIOD_M5;SHORT;2025.03.27 16:15:00;2025.03.27 16:20:00;2025.03.27 17:39:58;3042.10000000;3055.96000000;3014.38000000;3055.96000000;SL;-1.0000;0.6248;-1.1551;15;NewYork
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1743541200|MSZZ|XAUUSD|5|0|1|1743069600|1743069600;1030;XAUUSD;PERIOD_M5;LONG;2025.04.01 21:00:00;2025.04.01 21:05:00;2025.04.04 15:55:00;3115.44000000;3015.20000000;3315.92000000;3070.38000000;OTHER;-0.4495;0.5223;-0.6127;802;NewYork
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1743781800|MSZZ|XAUUSD|5|0|-1|1743780900|1743780900;1030;XAUUSD;PERIOD_M5;SHORT;2025.04.04 15:50:00;2025.04.04 15:55:00;2025.04.10 16:24:58;3070.38000000;3136.51000000;2938.12000000;3136.51000000;SL;-1.0000;1.7269;-1.0020;1733;London
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1745511600|MSZZ|XAUUSD|5|0|1|1745434200|1745434500;1030;XAUUSD;PERIOD_M5;LONG;2025.04.24 16:20:00;2025.04.24 16:25:00;2025.04.24 16:34:58;3331.16000000;3326.29000000;3340.90000000;3326.29000000;SL;-1.0000;0.4559;-1.8378;1;NewYork
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1745517600|MSZZ|XAUUSD|5|0|-1|1745511600|1745511600;1030;XAUUSD;PERIOD_M5;SHORT;2025.04.24 18:00:00;2025.04.24 18:05:00;2025.04.24 18:30:00;3322.58000000;3333.80000000;3300.14000000;3324.19000000;OTHER;-0.1435;0.2718;-0.6257;5;NewYork
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1745519100|MSZZ|XAUUSD|5|0|1|1745502900|1745502900;1030;XAUUSD;PERIOD_M5;LONG;2025.04.24 18:25:00;2025.04.24 18:30:00;2025.04.25 01:04:57;3324.19000000;3306.80000000;3358.97000000;3358.97000000;TP;2.0000;2.0753;-0.2001;78;NewYork
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1745550900|MSZZ|XAUUSD|5|0|1|1745550300|1745550300;1030;XAUUSD;PERIOD_M5;LONG;2025.04.25 03:15:00;2025.04.25 03:20:00;2025.04.25 06:54:58;3359.48000000;3333.46000000;3411.52000000;3333.46000000;SL;-1.0000;0.1407;-1.0019;42;Asian
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1745814300|MSZZ|XAUUSD|5|0|-1|1745564100|1745564100;1030;XAUUSD;PERIOD_M5;SHORT;2025.04.28 04:25:00;2025.04.28 04:30:00;2025.04.28 21:29:58;3291.02000000;3347.01000000;3179.04000000;3347.01000000;SL;-1.0000;0.4076;-1.0511;203;Asian
