cluster_id,cluster_origin_id,consumed_event_id,rejected_event_id,consumed_signal_time,rejected_signal_time,minutes_after_consumed_signal,first_trade_close_time,after_first_trade_close,d032_accepted_as_trade,exact_event_duplicate,event_identity_class,execution_eligibility_class,audit_verdict
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250605,ASIA_HIGH|20250605,SSRP|ASIA_HIGH|20250605|1749126300|FINAL,SSRP|ASIA_HIGH|20250605|1749140400|FINAL,2025.06.05 12:35:00,2025.06.05 16:25:00,230,2025.06.05 12:59:58,true,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250605,ASIA_HIGH|20250605,SSRP|ASIA_HIGH|20250605|1749126300|FINAL,SSRP|ASIA_HIGH|20250605|1749141000|FINAL,2025.06.05 12:35:00,2025.06.05 16:45:00,250,2025.06.05 12:59:58,true,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250605,ASIA_HIGH|20250605,SSRP|ASIA_HIGH|20250605|1749126300|FINAL,SSRP|ASIA_HIGH|20250605|1749141900|FINAL,2025.06.05 12:35:00,2025.06.05 16:50:00,255,2025.06.05 12:59:58,true,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250606,ASIA_HIGH|20250606,SSRP|ASIA_HIGH|20250606|1749196800|FINAL,SSRP|ASIA_HIGH|20250606|1749197400|FINAL,2025.06.06 08:10:00,2025.06.06 08:15:00,5,2025.06.06 08:24:58,false,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250606,ASIA_LOW|20250606,SSRP|ASIA_LOW|20250606|1749213900|FINAL,SSRP|ASIA_LOW|20250606|1749224100|FINAL,2025.06.06 12:50:00,2025.06.06 15:45:00,175,2025.06.06 14:09:58,true,true,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_ACCEPTED_DISTINCT_TRADE,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250606,ASIA_LOW|20250606,SSRP|ASIA_LOW|20250606|1749213900|FINAL,SSRP|ASIA_LOW|20250606|1749224700|FINAL,2025.06.06 12:50:00,2025.06.06 15:50:00,180,2025.06.06 14:09:58,true,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250606,ASIA_LOW|20250606,SSRP|ASIA_LOW|20250606|1749213900|FINAL,SSRP|ASIA_LOW|20250606|1749225600|FINAL,2025.06.06 12:50:00,2025.06.06 16:05:00,195,2025.06.06 14:09:58,true,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250606,ASIA_LOW|20250606,SSRP|ASIA_LOW|20250606|1749213900|FINAL,SSRP|ASIA_LOW|20250606|1749225900|FINAL,2025.06.06 12:50:00,2025.06.06 16:10:00,200,2025.06.06 14:09:58,true,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250606,ASIA_LOW|20250606,SSRP|ASIA_LOW|20250606|1749213900|FINAL,SSRP|ASIA_LOW|20250606|1749226800|FINAL,2025.06.06 12:50:00,2025.06.06 16:25:00,215,2025.06.06 14:09:58,true,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250606,ASIA_LOW|20250606,SSRP|ASIA_LOW|20250606|1749213900|FINAL,SSRP|ASIA_LOW|20250606|1749227100|FINAL,2025.06.06 12:50:00,2025.06.06 16:30:00,220,2025.06.06 14:09:58,true,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250609,ASIA_HIGH|20250609,SSRP|ASIA_HIGH|20250609|1749469500|FINAL,SSRP|ASIA_HIGH|20250609|1749471000|FINAL,2025.06.09 11:55:00,2025.06.09 12:20:00,25,2025.06.09 16:24:58,false,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250609,ASIA_HIGH|20250609,SSRP|ASIA_HIGH|20250609|1749469500|FINAL,SSRP|ASIA_HIGH|20250609|1749472500|FINAL,2025.06.09 11:55:00,2025.06.09 12:45:00,50,2025.06.09 16:24:58,false,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250609,ASIA_HIGH|20250609,SSRP|ASIA_HIGH|20250609|1749469500|FINAL,SSRP|ASIA_HIGH|20250609|1749473100|FINAL,2025.06.09 11:55:00,2025.06.09 12:50:00,55,2025.06.09 16:24:58,false,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250609,ASIA_HIGH|20250609,SSRP|ASIA_HIGH|20250609|1749469500|FINAL,SSRP|ASIA_HIGH|20250609|1749483000|FINAL,2025.06.09 11:55:00,2025.06.09 15:40:00,225,2025.06.09 16:24:58,false,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250609,ASIA_HIGH|20250609,SSRP|ASIA_HIGH|20250609|1749469500|FINAL,SSRP|ASIA_HIGH|20250609|1749489300|FINAL,2025.06.09 11:55:00,2025.06.09 17:30:00,335,2025.06.09 16:24:58,true,true,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_ACCEPTED_DISTINCT_TRADE,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250609,ASIA_HIGH|20250609,SSRP|ASIA_HIGH|20250609|1749469500|FINAL,SSRP|ASIA_HIGH|20250609|1749490200|FINAL,2025.06.09 11:55:00,2025.06.09 17:35:00,340,2025.06.09 16:24:58,true,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250610,ASIA_HIGH|20250610,SSRP|ASIA_HIGH|20250610|1749547800|FINAL,SSRP|ASIA_HIGH|20250610|1749549300|FINAL,2025.06.10 09:55:00,2025.06.10 10:00:00,5,2025.06.10 10:34:58,false,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250610,ASIA_HIGH|20250610,SSRP|ASIA_HIGH|20250610|1749547800|FINAL,SSRP|ASIA_HIGH|20250610|1749549600|FINAL,2025.06.10 09:55:00,2025.06.10 10:15:00,20,2025.06.10 10:34:58,false,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250610,ASIA_HIGH|20250610,SSRP|ASIA_HIGH|20250610|1749547800|FINAL,SSRP|ASIA_HIGH|20250610|1749550500|FINAL,2025.06.10 09:55:00,2025.06.10 10:20:00,25,2025.06.10 10:34:58,false,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250610,ASIA_HIGH|20250610,SSRP|ASIA_HIGH|20250610|1749547800|FINAL,SSRP|ASIA_HIGH|20250610|1749555000|FINAL,2025.06.10 09:55:00,2025.06.10 11:40:00,105,2025.06.10 10:34:58,true,true,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_ACCEPTED_DISTINCT_TRADE,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250610,ASIA_HIGH|20250610,SSRP|ASIA_HIGH|20250610|1749547800|FINAL,SSRP|ASIA_HIGH|20250610|1749555600|FINAL,2025.06.10 09:55:00,2025.06.10 11:45:00,110,2025.06.10 10:34:58,true,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250610,ASIA_HIGH|20250610,SSRP|ASIA_HIGH|20250610|1749547800|FINAL,SSRP|ASIA_HIGH|20250610|1749577500|FINAL,2025.06.10 09:55:00,2025.06.10 18:00:00,485,2025.06.10 10:34:58,true,true,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_ACCEPTED_DISTINCT_TRADE,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250610,ASIA_HIGH|20250610,SSRP|ASIA_HIGH|20250610|1749547800|FINAL,SSRP|ASIA_HIGH|20250610|1749578700|FINAL,2025.06.10 09:55:00,2025.06.10 18:10:00,495,2025.06.10 10:34:58,true,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250610,ASIA_HIGH|20250610,SSRP|ASIA_HIGH|20250610|1749547800|FINAL,SSRP|ASIA_HIGH|20250610|1749579000|FINAL,2025.06.10 09:55:00,2025.06.10 18:15:00,500,2025.06.10 10:34:58,true,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250610,ASIA_HIGH|20250610,SSRP|ASIA_HIGH|20250610|1749547800|FINAL,SSRP|ASIA_HIGH|20250610|1749580200|FINAL,2025.06.10 09:55:00,2025.06.10 18:35:00,520,2025.06.10 10:34:58,true,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250610,ASIA_HIGH|20250610,SSRP|ASIA_HIGH|20250610|1749547800|FINAL,SSRP|ASIA_HIGH|20250610|1749580500|FINAL,2025.06.10 09:55:00,2025.06.10 18:40:00,525,2025.06.10 10:34:58,true,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250610,ASIA_HIGH|20250610,SSRP|ASIA_HIGH|20250610|1749547800|FINAL,SSRP|ASIA_HIGH|20250610|1749595800|FINAL,2025.06.10 09:55:00,2025.06.10 23:00:00,785,2025.06.10 10:34:58,true,true,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_ACCEPTED_DISTINCT_TRADE,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250610,ASIA_HIGH|20250610,SSRP|ASIA_HIGH|20250610|1749547800|FINAL,SSRP|ASIA_HIGH|20250610|1749596400|FINAL,2025.06.10 09:55:00,2025.06.10 23:05:00,790,2025.06.10 10:34:58,true,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250610,ASIA_HIGH|20250610,SSRP|ASIA_HIGH|20250610|1749547800|FINAL,SSRP|ASIA_HIGH|20250610|1749597000|FINAL,2025.06.10 09:55:00,2025.06.10 23:15:00,800,2025.06.10 10:34:58,true,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250610,ASIA_HIGH|20250610,SSRP|ASIA_HIGH|20250610|1749547800|FINAL,SSRP|ASIA_HIGH|20250610|1749597300|FINAL,2025.06.10 09:55:00,2025.06.10 23:20:00,805,2025.06.10 10:34:58,true,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250611,ASIA_HIGH|20250611,SSRP|ASIA_HIGH|20250611|1749642900|FINAL,SSRP|ASIA_HIGH|20250611|1749643200|FINAL,2025.06.11 12:00:00,2025.06.11 12:05:00,5,2025.06.11 13:54:58,false,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250611,ASIA_HIGH|20250611,SSRP|ASIA_HIGH|20250611|1749642900|FINAL,SSRP|ASIA_HIGH|20250611|1749656700|FINAL,2025.06.11 12:00:00,2025.06.11 15:50:00,230,2025.06.11 13:54:58,true,true,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_ACCEPTED_DISTINCT_TRADE,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250611,ASIA_HIGH|20250611,SSRP|ASIA_HIGH|20250611|1749642900|FINAL,SSRP|ASIA_HIGH|20250611|1749657000|FINAL,2025.06.11 12:00:00,2025.06.11 15:55:00,235,2025.06.11 13:54:58,true,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250611,ASIA_HIGH|20250611,SSRP|ASIA_HIGH|20250611|1749642900|FINAL,SSRP|ASIA_HIGH|20250611|1749658500|FINAL,2025.06.11 12:00:00,2025.06.11 16:20:00,260,2025.06.11 13:54:58,true,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250611,ASIA_HIGH|20250611,SSRP|ASIA_HIGH|20250611|1749642900|FINAL,SSRP|ASIA_HIGH|20250611|1749658800|FINAL,2025.06.11 12:00:00,2025.06.11 16:25:00,265,2025.06.11 13:54:58,true,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250611,ASIA_HIGH|20250611,SSRP|ASIA_HIGH|20250611|1749642900|FINAL,SSRP|ASIA_HIGH|20250611|1749677100|FINAL,2025.06.11 12:00:00,2025.06.11 21:30:00,570,2025.06.11 13:54:58,true,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250611,ASIA_HIGH|20250611,SSRP|ASIA_HIGH|20250611|1749642900|FINAL,SSRP|ASIA_HIGH|20250611|1749677400|FINAL,2025.06.11 12:00:00,2025.06.11 21:35:00,575,2025.06.11 13:54:58,true,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250612,ASIA_LOW|20250612,SSRP|ASIA_LOW|20250612|1749726600|FINAL,SSRP|ASIA_LOW|20250612|1749729300|FINAL,2025.06.12 11:25:00,2025.06.12 12:00:00,35,2025.06.12 13:34:58,false,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250612,ASIA_LOW|20250612,SSRP|ASIA_LOW|20250612|1749726600|FINAL,SSRP|ASIA_LOW|20250612|1749729900|FINAL,2025.06.12 11:25:00,2025.06.12 12:10:00,45,2025.06.12 13:34:58,false,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250612,ASIA_HIGH|20250612,SSRP|ASIA_HIGH|20250612|1749738600|FINAL,SSRP|ASIA_HIGH|20250612|1749738900|FINAL,2025.06.12 14:35:00,2025.06.12 14:40:00,5,2025.06.12 15:09:57,false,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20250613,ASIA_HIGH|20250613,SSRP|ASIA_HIGH|20250613|1749832500|FINAL,SSRP|ASIA_HIGH|20250613|1749832800|FINAL,2025.06.13 16:40:00,2025.06.13 16:45:00,5,2025.06.13 17:04:58,false,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250616,ASIA_LOW|20250616,SSRP|ASIA_LOW|20250616|1750060800|FINAL,SSRP|ASIA_LOW|20250616|1750061100|FINAL,2025.06.16 08:05:00,2025.06.16 08:10:00,5,2025.06.16 08:39:58,false,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250616,ASIA_LOW|20250616,SSRP|ASIA_LOW|20250616|1750060800|FINAL,SSRP|ASIA_LOW|20250616|1750061700|FINAL,2025.06.16 08:05:00,2025.06.16 08:25:00,20,2025.06.16 08:39:58,false,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250617,ASIA_LOW|20250617,SSRP|ASIA_LOW|20250617|1750181700|FINAL,SSRP|ASIA_LOW|20250617|1750182000|FINAL,2025.06.17 17:40:00,2025.06.17 17:45:00,5,2025.06.18 01:04:58,false,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250617,ASIA_LOW|20250617,SSRP|ASIA_LOW|20250617|1750181700|FINAL,SSRP|ASIA_LOW|20250617|1750186200|FINAL,2025.06.17 17:40:00,2025.06.17 18:55:00,75,2025.06.18 01:04:58,false,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250618,ASIA_LOW|20250618,SSRP|ASIA_LOW|20250618|1750284600|FINAL,SSRP|ASIA_LOW|20250618|1750285500|FINAL,2025.06.18 22:15:00,2025.06.18 22:30:00,15,2025.06.18 22:29:59,true,true,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_ACCEPTED_DISTINCT_TRADE,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250618,ASIA_LOW|20250618,SSRP|ASIA_LOW|20250618|1750284600|FINAL,SSRP|ASIA_LOW|20250618|1750285800|FINAL,2025.06.18 22:15:00,2025.06.18 22:35:00,20,2025.06.18 22:29:59,true,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250619,ASIA_LOW|20250619,SSRP|ASIA_LOW|20250619|1750332900|FINAL,SSRP|ASIA_LOW|20250619|1750333200|FINAL,2025.06.19 11:40:00,2025.06.19 11:45:00,5,2025.06.19 12:09:58,false,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250619,ASIA_LOW|20250619,SSRP|ASIA_LOW|20250619|1750332900|FINAL,SSRP|ASIA_LOW|20250619|1750333500|FINAL,2025.06.19 11:40:00,2025.06.19 11:50:00,10,2025.06.19 12:09:58,false,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250619,ASIA_LOW|20250619,SSRP|ASIA_LOW|20250619|1750332900|FINAL,SSRP|ASIA_LOW|20250619|1750334700|FINAL,2025.06.19 11:40:00,2025.06.19 12:20:00,40,2025.06.19 12:09:58,true,true,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_ACCEPTED_DISTINCT_TRADE,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250619,ASIA_LOW|20250619,SSRP|ASIA_LOW|20250619|1750332900|FINAL,SSRP|ASIA_LOW|20250619|1750346700|FINAL,2025.06.19 11:40:00,2025.06.19 15:30:00,230,2025.06.19 12:09:58,true,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250619,ASIA_LOW|20250619,SSRP|ASIA_LOW|20250619|1750332900|FINAL,SSRP|ASIA_LOW|20250619|1750347600|FINAL,2025.06.19 11:40:00,2025.06.19 15:50:00,250,2025.06.19 12:09:58,true,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250619,ASIA_LOW|20250619,SSRP|ASIA_LOW|20250619|1750332900|FINAL,SSRP|ASIA_LOW|20250619|1750350900|FINAL,2025.06.19 11:40:00,2025.06.19 16:45:00,305,2025.06.19 12:09:58,true,true,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_ACCEPTED_DISTINCT_TRADE,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250619,ASIA_LOW|20250619,SSRP|ASIA_LOW|20250619|1750332900|FINAL,SSRP|ASIA_LOW|20250619|1750351500|FINAL,2025.06.19 11:40:00,2025.06.19 16:50:00,310,2025.06.19 12:09:58,true,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250619,ASIA_LOW|20250619,SSRP|ASIA_LOW|20250619|1750332900|FINAL,SSRP|ASIA_LOW|20250619|1750358700|FINAL,2025.06.19 11:40:00,2025.06.19 18:50:00,430,2025.06.19 12:09:58,true,true,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_ACCEPTED_DISTINCT_TRADE,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250619,ASIA_LOW|20250619,SSRP|ASIA_LOW|20250619|1750332900|FINAL,SSRP|ASIA_LOW|20250619|1750360500|FINAL,2025.06.19 11:40:00,2025.06.19 19:20:00,460,2025.06.19 12:09:58,true,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250619,ASIA_LOW|20250619,SSRP|ASIA_LOW|20250619|1750332900|FINAL,SSRP|ASIA_LOW|20250619|1750360800|FINAL,2025.06.19 11:40:00,2025.06.19 19:25:00,465,2025.06.19 12:09:58,true,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250619,ASIA_LOW|20250619,SSRP|ASIA_LOW|20250619|1750332900|FINAL,SSRP|ASIA_LOW|20250619|1750361400|FINAL,2025.06.19 11:40:00,2025.06.19 19:40:00,480,2025.06.19 12:09:58,true,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20250619,ASIA_LOW|20250619,SSRP|ASIA_LOW|20250619|1750332900|FINAL,SSRP|ASIA_LOW|20250619|1750362000|FINAL,2025.06.19 11:40:00,2025.06.19 19:45:00,485,2025.06.19 12:09:58,true,false,false,DISTINCT_TIMESTAMPED_REARM_EVENT,D032_REJECTED_BY_SAME_FAMILY_STACKING,DISTINCT_SETUP_SUPPRESSION
