cluster_id;strategy_id;symbol;timeframe;direction;signal_time;fill_time;close_time;entry;stop;target;exit;exit_reason;r_result;mfe_r;mae_r;bars_held;session
MSZZC1|6:XAUUSD|1:5|1:1|1:2|66:BO|XAUUSD|5|1|L|1741098000|MSZZ|XAUUSD|5|1|1|1741096200|1741096200;1012;XAUUSD;PERIOD_M5;LONG;2025.03.04 14:20:00;2025.03.04 14:25:00;2025.03.04 16:39:58;2922.06000000;2912.08000000;2942.02000000;2912.08000000;SL;-1.0000;0.5792;-1.1443;26;London
MSZZC1|6:XAUUSD|1:5|2:-1|1:2|67:BO|XAUUSD|5|1|S|1741107300|MSZZ|XAUUSD|5|1|-1|1741106400|1741106400;1012;XAUUSD;PERIOD_M5;SHORT;2025.03.04 16:55:00;2025.03.04 17:00:00;2025.03.04 21:40:00;2903.02000000;2921.69000000;2865.68000000;2914.15000000;OTHER;-0.5961;0.1478;-0.7167;56;NewYork
MSZZC1|6:XAUUSD|1:5|1:1|1:2|66:BO|XAUUSD|5|1|L|1741124100|MSZZ|XAUUSD|5|1|1|1741115400|1741117200;1012;XAUUSD;PERIOD_M5;LONG;2025.03.04 21:35:00;2025.03.04 21:40:00;2025.03.04 22:24:57;2914.15000000;2911.03000000;2920.39000000;2920.39000000;TP;2.0000;2.0609;-0.2212;8;NewYork
MSZZC1|6:XAUUSD|1:5|2:-1|1:2|67:BO|XAUUSD|5|1|S|1741130100|MSZZ|XAUUSD|5|1|-1|1741128000|1741129200;1012;XAUUSD;PERIOD_M5;SHORT;2025.03.04 23:15:00;2025.03.04 23:20:00;2025.03.04 23:50:00;2914.75000000;2918.44000000;2907.37000000;2917.72000000;OTHER;-0.8049;0.4201;-0.8482;6;NewYork
MSZZC1|6:XAUUSD|1:5|1:1|1:2|66:BO|XAUUSD|5|1|L|1741131900|MSZZ|XAUUSD|5|1|1|1741129200|1741130100;1012;XAUUSD;PERIOD_M5;LONG;2025.03.04 23:45:00;2025.03.04 23:50:00;2025.03.05 02:04:58;2917.72000000;2913.20000000;2926.76000000;2913.20000000;SL;-1.0000;0.1482;-1.1792;26;NewYork
MSZZC1|6:XAUUSD|1:5|1:1|1:2|66:BO|XAUUSD|5|1|L|1741153500|MSZZ|XAUUSD|5|1|1|1741148100|1741148700;1012;XAUUSD;PERIOD_M5;LONG;2025.03.05 05:45:00;2025.03.05 05:50:00;2025.03.05 06:35:00;2913.14000000;2902.06000000;2935.30000000;2911.51000000;OTHER;-0.1471;-0.0036;-0.4152;9;Asian
MSZZC1|6:XAUUSD|1:5|2:-1|1:2|67:BO|XAUUSD|5|1|S|1741156200|MSZZ|XAUUSD|5|1|-1|1741154400|1741155900;1012;XAUUSD;PERIOD_M5;SHORT;2025.03.05 06:30:00;2025.03.05 06:35:00;2025.03.05 07:30:00;2911.51000000;2913.45000000;2907.63000000;2912.10000000;OTHER;-0.3041;0.9124;-0.7990;11;Asian
MSZZC1|6:XAUUSD|1:5|1:1|1:2|66:BO|XAUUSD|5|1|L|1741159500|MSZZ|XAUUSD|5|1|1|1741156500|1741157700;1012;XAUUSD;PERIOD_M5;LONG;2025.03.05 07:25:00;2025.03.05 07:30:00;2025.03.05 07:54:58;2912.10000000;2909.74000000;2916.82000000;2916.82000000;TP;2.0000;2.1568;-0.3941;4;Asian
MSZZC1|6:XAUUSD|1:5|2:-1|1:2|67:BO|XAUUSD|5|1|S|1741167000|MSZZ|XAUUSD|5|1|-1|1741164000|1741165200;1012;XAUUSD;PERIOD_M5;SHORT;2025.03.05 09:30:00;2025.03.05 09:35:00;2025.03.05 10:05:00;2914.97000000;2919.85000000;2905.21000000;2918.98000000;OTHER;-0.8217;0.3852;-1.2664;6;London
MSZZC1|6:XAUUSD|1:5|1:1|1:2|66:BO|XAUUSD|5|1|L|1741168800|MSZZ|XAUUSD|5|1|1|1741165500|1741166400;1012;XAUUSD;PERIOD_M5;LONG;2025.03.05 10:00:00;2025.03.05 10:05:00;2025.03.05 12:55:00;2918.98000000;2913.09000000;2930.76000000;2914.39000000;OTHER;-0.7793;0.6061;-1.6893;34;London
