cluster_id;strategy_id;symbol;timeframe;direction;signal_time;fill_time;close_time;entry;stop;target;exit;exit_reason;r_result;mfe_r;mae_r;bars_held;session
MSZZC1|6:XAUUSD|1:5|1:1|1:2|66:BO|XAUUSD|5|1|L|1758303300|MSZZ|XAUUSD|5|1|1|1758300900|1758302100;1012;XAUUSD;PERIOD_M5;LONG;2025.09.19 17:35:00;2025.09.19 17:40:00;2025.09.19 21:59:58;3665.50000000;3656.36000000;3683.78000000;3683.78000000;TP;2.0000;2.0383;-0.2845;51;NewYork
MSZZC1|6:XAUUSD|1:5|1:1|1:2|66:BO|XAUUSD|5|1|L|1758749700|MSZZ|XAUUSD|5|1|1|1758533400|1758533400;1012;XAUUSD;PERIOD_M5;LONG;2025.09.24 21:35:00;2025.09.24 21:40:00;2025.10.01 11:19:58;3730.85000000;3651.47000000;3889.61000000;3889.61000000;TP;2.0000;2.0437;-0.1683;1891;NewYork
MSZZC1|6:XAUUSD|1:5|1:1|1:2|66:BO|XAUUSD|5|1|L|1759442400|MSZZ|XAUUSD|5|1|1|1758900000|1758900000;1012;XAUUSD;PERIOD_M5;LONG;2025.10.02 22:00:00;2025.10.02 22:05:00;2025.10.13 08:29:57;3856.51000000;3748.33000000;4072.87000000;4072.87000000;TP;2.0000;2.0097;-0.1705;3004;NewYork
MSZZC1|6:XAUUSD|1:5|2:-1|1:2|67:BO|XAUUSD|5|1|S|1761061800|MSZZ|XAUUSD|5|1|-1|1761059400|1761059400;1012;XAUUSD;PERIOD_M5;SHORT;2025.10.21 15:50:00;2025.10.21 15:55:00;2025.10.21 17:24:58;4207.95000000;4231.41000000;4161.03000000;4161.03000000;TP;2.0000;2.5166;-0.7442;17;London
MSZZC1|6:XAUUSD|1:5|2:-1|1:2|67:BO|XAUUSD|5|1|S|1761076800|MSZZ|XAUUSD|5|1|-1|1761075300|1761075300;1012;XAUUSD;PERIOD_M5;SHORT;2025.10.21 20:00:00;2025.10.21 20:05:00;2025.10.21 20:45:00;4104.24000000;4126.70000000;4059.32000000;4116.30000000;OTHER;-0.5370;0.4702;-0.7119;8;NewYork
MSZZC1|6:XAUUSD|1:5|1:1|1:2|66:BO|XAUUSD|5|1|L|1761079200|MSZZ|XAUUSD|5|1|1|1761076200|1761076800;1012;XAUUSD;PERIOD_M5;LONG;2025.10.21 20:40:00;2025.10.21 20:45:00;2025.10.22 02:55:00;4116.30000000;4093.68000000;4161.54000000;4106.15000000;OTHER;-0.4487;0.7210;-1.1534;74;NewYork
MSZZC1|6:XAUUSD|1:5|2:-1|1:2|67:BO|XAUUSD|5|1|S|1761101400|MSZZ|XAUUSD|5|1|-1|1761101100|1761101100;1012;XAUUSD;PERIOD_M5;SHORT;2025.10.22 02:50:00;2025.10.22 02:55:00;2025.10.22 03:04:58;4106.15000000;4132.61000000;4053.23000000;4053.23000000;TP;2.0000;2.1092;-0.0359;1;Asian
MSZZC1|6:XAUUSD|1:5|2:-1|1:2|67:BO|XAUUSD|5|1|S|1761106500|MSZZ|XAUUSD|5|1|-1|1761101100|1761101100;1012;XAUUSD;PERIOD_M5;SHORT;2025.10.22 04:15:00;2025.10.22 04:20:00;2025.10.22 06:39:58;4109.33000000;4132.61000000;4062.77000000;4132.61000000;SL;-1.0000;1.1177;-1.0812;27;Asian
MSZZC1|6:XAUUSD|1:5|1:1|1:2|66:BO|XAUUSD|5|1|L|1761114900|MSZZ|XAUUSD|5|1|1|1761114600|1761114600;1012;XAUUSD;PERIOD_M5;LONG;2025.10.22 06:35:00;2025.10.22 06:40:00;2025.10.22 07:14:58;4132.14000000;4110.23000000;4175.96000000;4110.23000000;SL;-1.0000;0.4966;-1.1136;6;Asian
MSZZC1|6:XAUUSD|1:5|1:1|1:2|66:BO|XAUUSD|5|1|L|1761117300|MSZZ|XAUUSD|5|1|1|1761114600|1761114600;1012;XAUUSD;PERIOD_M5;LONG;2025.10.22 07:15:00;2025.10.22 07:20:00;2025.10.22 11:09:58;4128.66000000;4107.74000000;4170.50000000;4107.74000000;SL;-1.0000;1.5588;-1.3901;45;Asian
