ticket;time;old_stop;new_stop;fav_r;reason;modify_ok
302;2026.02.12 18:20:00;4990.62000000;4964.56000000;5.7110;trail applied;true
302;2026.02.12 18:25:00;4964.56000000;4962.79000000;5.9480;trail applied;true
302;2026.02.12 18:30:00;4962.79000000;4943.17000000;7.0174;trail applied;true
306;2026.02.17 03:00:00;5051.93000000;4956.07000000;2.2582;trail applied;true
306;2026.02.17 03:05:00;4956.07000000;4951.22000000;2.5016;trail applied;true
318;2026.03.03 16:40:00;5180.54000000;5165.84000000;2.4695;trail applied;true
318;2026.03.03 16:45:00;5165.84000000;5135.41000000;4.2795;trail applied;true
318;2026.03.03 16:50:00;5135.41000000;5124.53000000;4.7726;trail applied;true
318;2026.03.03 16:55:00;5124.53000000;5095.79000000;6.3378;trail applied;true
318;2026.03.03 17:00:00;5095.79000000;5095.54000000;5.4562;trail applied;true
318;2026.03.03 17:20:00;5095.54000000;5093.17000000;7.2065;trail applied;true
318;2026.03.03 17:45:00;5093.17000000;5091.81000000;4.5381;trail applied;true
318;2026.03.03 17:50:00;5091.81000000;5090.09000000;4.6097;trail applied;true
318;2026.03.03 17:55:00;5090.09000000;5081.44000000;4.2804;trail applied;true
330;2026.03.05 15:25:00;5181.03000000;5118.26000000;2.1340;trail applied;true
340;2026.03.13 19:10:00;5107.83000000;5058.38000000;2.1187;trail applied;true
342;2026.03.19 15:05:00;5186.28000000;4666.83000000;2.0414;trail applied;true
342;2026.03.19 15:10:00;4666.83000000;4664.14000000;2.0596;trail applied;true
342;2026.03.19 15:15:00;4664.14000000;4651.08000000;2.1294;trail applied;true
342;2026.03.19 15:25:00;4651.08000000;4648.89000000;2.1611;trail applied;true
342;2026.03.19 15:30:00;4648.89000000;4646.32000000;2.1686;trail applied;true
342;2026.03.19 15:35:00;4646.32000000;4645.12000000;2.1890;trail applied;true
342;2026.03.19 15:45:00;4645.12000000;4613.77000000;2.4011;trail applied;true
342;2026.03.19 15:50:00;4613.77000000;4589.77000000;2.5572;trail applied;true
342;2026.03.19 15:55:00;4589.77000000;4589.64000000;2.4375;trail applied;true
342;2026.03.19 16:05:00;4589.64000000;4574.78000000;2.7118;trail applied;true
346;2026.03.31 17:05:00;4430.48000000;4591.71000000;2.0503;trail applied;true
346;2026.03.31 17:35:00;4591.71000000;4591.87000000;2.1265;trail applied;true
346;2026.03.31 18:15:00;4591.87000000;4597.11000000;2.0315;trail applied;true
346;2026.03.31 18:20:00;4597.11000000;4597.41000000;2.0545;trail applied;true
346;2026.03.31 18:50:00;4597.41000000;4604.41000000;2.0049;trail applied;true
346;2026.03.31 19:40:00;4604.41000000;4608.56000000;2.1779;trail applied;true
346;2026.03.31 19:45:00;4608.56000000;4624.04000000;2.4612;trail applied;true
346;2026.03.31 20:45:00;4624.04000000;4624.25000000;2.6583;trail applied;true
346;2026.03.31 20:50:00;4624.25000000;4628.70000000;2.6929;trail applied;true
346;2026.03.31 20:55:00;4628.70000000;4632.27000000;2.7092;trail applied;true
346;2026.03.31 21:00:00;4632.27000000;4633.71000000;2.6266;trail applied;true
346;2026.03.31 21:05:00;4633.71000000;4635.43000000;2.6083;trail applied;true
346;2026.03.31 21:15:00;4635.43000000;4637.45000000;2.7336;trail applied;true
346;2026.03.31 21:20:00;4637.45000000;4639.02000000;2.7338;trail applied;true
346;2026.03.31 21:25:00;4639.02000000;4639.70000000;2.7292;trail applied;true
346;2026.03.31 21:30:00;4639.70000000;4639.92000000;2.7043;trail applied;true
346;2026.03.31 21:35:00;4639.92000000;4641.81000000;2.7001;trail applied;true
346;2026.03.31 21:40:00;4641.81000000;4643.65000000;2.7685;trail applied;true
346;2026.03.31 21:45:00;4643.65000000;4644.69000000;2.7579;trail applied;true
346;2026.03.31 21:50:00;4644.69000000;4646.57000000;2.7588;trail applied;true
346;2026.03.31 21:55:00;4646.57000000;4648.48000000;2.7483;trail applied;true
346;2026.03.31 22:00:00;4648.48000000;4649.30000000;2.7618;trail applied;true
346;2026.03.31 22:05:00;4649.30000000;4654.04000000;2.8465;trail applied;true
346;2026.03.31 22:20:00;4654.04000000;4654.78000000;2.8356;trail applied;true
346;2026.03.31 22:25:00;4654.78000000;4659.86000000;2.9262;trail applied;true
346;2026.03.31 22:40:00;4659.86000000;4661.18000000;2.9518;trail applied;true
346;2026.03.31 22:45:00;4661.18000000;4661.53000000;2.9638;trail applied;true
346;2026.03.31 22:50:00;4661.53000000;4663.65000000;2.9738;trail applied;true
346;2026.03.31 22:55:00;4663.65000000;4665.02000000;2.9947;trail applied;true
346;2026.03.31 23:00:00;4665.02000000;4665.52000000;2.9928;trail applied;true
346;2026.03.31 23:05:00;4665.52000000;4666.49000000;3.0222;trail applied;true
346;2026.03.31 23:15:00;4666.49000000;4666.96000000;2.9161;trail applied;true
346;2026.03.31 23:20:00;4666.96000000;4668.11000000;2.9400;trail applied;true
346;2026.03.31 23:25:00;4668.11000000;4668.89000000;2.8794;trail applied;true
346;2026.03.31 23:30:00;4668.89000000;4669.25000000;2.8128;trail applied;true
350;2026.04.13 01:10:00;4798.38000000;4671.33000000;3.6299;trail applied;true
354;2026.04.16 03:05:00;4787.51000000;4820.27000000;2.2676;trail applied;true
354;2026.04.16 03:10:00;4820.27000000;4820.85000000;2.2804;trail applied;true
354;2026.04.16 03:15:00;4820.85000000;4820.99000000;2.2766;trail applied;true
366;2026.04.21 21:20:00;4794.22000000;4717.40000000;2.0239;trail applied;true
366;2026.04.21 21:25:00;4717.40000000;4714.42000000;2.0760;trail applied;true
366;2026.04.21 21:30:00;4714.42000000;4713.09000000;2.0845;trail applied;true
372;2026.05.13 20:35:00;4709.58000000;4702.41000000;2.4873;trail applied;true
372;2026.05.13 20:40:00;4702.41000000;4701.40000000;2.5309;trail applied;true
372;2026.05.13 20:45:00;4701.40000000;4700.87000000;2.4527;trail applied;true
372;2026.05.13 20:55:00;4700.87000000;4699.66000000;2.8200;trail applied;true
372;2026.05.13 21:00:00;4699.66000000;4696.25000000;3.5182;trail applied;true
372;2026.05.13 21:05:00;4696.25000000;4696.19000000;3.5673;trail applied;true
372;2026.05.13 21:15:00;4696.19000000;4696.08000000;2.4836;trail applied;true
372;2026.05.13 21:30:00;4696.08000000;4695.95000000;2.5382;trail applied;true
372;2026.05.13 21:35:00;4695.95000000;4695.59000000;2.5145;trail applied;true
372;2026.05.13 21:45:00;4695.59000000;4695.17000000;3.3255;trail applied;true
372;2026.05.13 21:50:00;4695.17000000;4690.08000000;4.7691;trail applied;true
372;2026.05.13 22:15:00;4690.08000000;4689.92000000;3.3727;trail applied;true
374;2026.05.14 05:50:00;4707.01000000;4699.28000000;2.1072;trail applied;true
374;2026.05.14 05:55:00;4699.28000000;4699.05000000;2.1767;trail applied;true
374;2026.05.14 06:40:00;4699.05000000;4698.35000000;2.2591;trail applied;true
374;2026.05.14 06:45:00;4698.35000000;4694.50000000;2.6784;trail applied;true
374;2026.05.14 06:50:00;4694.50000000;4693.04000000;2.8221;trail applied;true
374;2026.05.14 06:55:00;4693.04000000;4692.06000000;2.8457;trail applied;true
374;2026.05.14 07:00:00;4692.06000000;4689.58000000;2.8869;trail applied;true
374;2026.05.14 07:05:00;4689.58000000;4683.52000000;3.5830;trail applied;true
376;2026.05.14 09:00:00;4707.31000000;4702.32000000;2.7692;trail applied;true
376;2026.05.14 09:05:00;4702.32000000;4701.39000000;3.1227;trail applied;true
376;2026.05.14 09:15:00;4701.39000000;4701.16000000;3.4283;trail applied;true
376;2026.05.14 09:20:00;4701.16000000;4701.04000000;3.3514;trail applied;true
376;2026.05.14 09:25:00;4701.04000000;4700.83000000;3.0312;trail applied;true
380;2026.05.14 13:15:00;4691.00000000;4691.93000000;2.0614;trail applied;true
386;2026.05.14 22:45:00;4704.85000000;4666.05000000;2.0153;trail applied;true
386;2026.05.14 22:50:00;4666.05000000;4663.91000000;2.1635;trail applied;true
386;2026.05.14 23:05:00;4663.91000000;4661.71000000;2.3895;trail applied;true
386;2026.05.14 23:10:00;4661.71000000;4661.12000000;2.4158;trail applied;true
386;2026.05.14 23:15:00;4661.12000000;4660.96000000;2.3803;trail applied;true
386;2026.05.14 23:20:00;4660.96000000;4660.30000000;2.4587;trail applied;true
386;2026.05.14 23:25:00;4660.30000000;4660.01000000;2.4783;trail applied;true
386;2026.05.14 23:30:00;4660.01000000;4658.95000000;2.5456;trail applied;true
386;2026.05.14 23:35:00;4658.95000000;4658.79000000;2.5297;trail applied;true
386;2026.05.14 23:40:00;4658.79000000;4655.88000000;2.6969;trail applied;true
386;2026.05.14 23:50:00;4655.88000000;4655.78000000;2.3423;trail applied;true
386;2026.05.14 23:55:00;4655.78000000;4655.14000000;2.3974;trail applied;true
386;2026.05.15 01:00:00;4655.14000000;4654.58000000;2.3233;trail applied;true
396;2026.05.27 13:50:00;4510.44000000;4462.47000000;2.1621;trail applied;true
396;2026.05.27 13:55:00;4462.47000000;4462.11000000;2.2188;trail applied;true
396;2026.05.27 14:35:00;4462.11000000;4457.36000000;2.7507;trail applied;true
396;2026.05.27 14:50:00;4457.36000000;4456.61000000;2.3966;trail applied;true
396;2026.05.27 14:55:00;4456.61000000;4456.34000000;2.6582;trail applied;true
396;2026.05.27 15:00:00;4456.34000000;4446.52000000;3.0782;trail applied;true
396;2026.05.27 15:15:00;4446.52000000;4445.90000000;2.8894;trail applied;true
410;2026.06.03 11:05:00;4530.95000000;4468.92000000;2.0288;trail applied;true
410;2026.06.03 11:25:00;4468.92000000;4468.20000000;2.0348;trail applied;true
410;2026.06.03 11:30:00;4468.20000000;4468.13000000;2.0310;trail applied;true
410;2026.06.03 11:55:00;4468.13000000;4458.76000000;2.3611;trail applied;true
410;2026.06.03 12:00:00;4458.76000000;4456.90000000;2.4417;trail applied;true
414;2026.06.04 16:50:00;4423.03000000;4496.19000000;2.0019;trail applied;true
432;2026.07.01 17:40:00;4012.91000000;4071.98000000;2.0114;trail applied;true
440;2026.07.16 05:40:00;4048.19000000;4038.99000000;2.0095;trail applied;true
440;2026.07.16 05:45:00;4038.99000000;4036.97000000;2.2626;trail applied;true
440;2026.07.16 05:55:00;4036.97000000;4036.66000000;2.1837;trail applied;true
