2026.06.22 07:05:00,XAUUSD,1,FBO,BUY,FBO_BUY_1782111900,201,210,ACCEPTED,0,FBO Long: reclaim above 4170.75,3,0,1,19.0,453.2,4174.04000,4166.14000,4185.69000,1.47,0.712
2026.06.22 12:15:00,XAUUSD,1,FBO,SELL,FBO_SELL_1782130500,200,210,ACCEPTED,0,FBO Short: reclaim below 4209.44,1,2,4,20.0,416.5,4205.23000,4213.65000,4195.39000,1.17,0.706
2026.06.22 13:20:00,XAUUSD,1,FBO,SELL,FBO_SELL_1782134400,200,210,ACCEPTED,0,FBO Short: reclaim below 4212.42,1,1,4,20.0,413.2,4210.31000,4216.96000,4199.40000,1.64,0.681
2026.06.23 06:15:00,XAUUSD,1,FBO,BUY,FBO_BUY_1782195300,201,210,ACCEPTED,0,FBO Long: reclaim above 4139.49,2,1,1,20.0,564.6,4142.25000,4132.45000,4170.72000,2.91,0.594
2026.06.23 07:40:00,XAUUSD,1,FBO,BUY,FBO_BUY_1782200400,201,210,ACCEPTED,0,FBO Long: reclaim above 4136.53,2,0,1,21.0,382.2,4139.22000,4131.34000,4158.48000,2.44,0.672
