FBO,49135335,2026.06.22 07:05:00,2026.06.22 08:10:33,LONG,4174.14000,4185.59000,0.12,4166.14000,4185.69000,116.10,-0.84,0.00,115.26,1.43,11.86000,-0.60000,0,3,2,19.0,10.0
FBO,87413183,2026.06.22 12:15:00,2026.06.22 13:11:49,SHORT,4205.13000,4213.97000,0.11,4213.65000,4195.39000,-97.24,-0.77,0.00,-98.01,-1.04,3.62000,-8.74000,1,1,1,20.0,10.0
FBO,94666738,2026.06.22 13:20:00,2026.06.22 14:04:45,SHORT,4210.21000,4210.33000,0.14,4216.96000,4199.40000,-1.68,-0.98,0.00,-2.66,-0.02,6.35000,-4.29000,1,1,2,20.0,10.0
FBO,223272282,2026.06.23 06:15:00,2026.06.23 06:19:20,LONG,4142.35000,4132.17000,0.10,4132.45000,4170.72000,-101.80,-0.70,0.00,-102.50,-1.03,1.76000,-10.08000,1,2,2,20.0,10.0
FBO,234758050,2026.06.23 07:40:00,2026.06.23 07:56:07,LONG,4139.32000,4130.63000,0.12,4131.34000,4158.48000,-104.28,-0.84,0.00,-105.12,-1.09,1.07000,-8.59000,1,2,2,21.0,10.0
