symbol;timeframe;magic;risk_reward;enabled_strategies;first_signal_time;last_close_time;trades;win_rate;expectancy_r;profit_factor_r;max_drawdown_r;avg_mfe_r;avg_mae_r;avg_bars_held;long_expectancy_r;long_trades;short_expectancy_r;short_trades
XAUUSD;PERIOD_M5;26072827;2.00;FastMedConfluence;2025.03.04 19:55:00;2026.07.21 04:59:58;224;0.3259;0.0144;1.0265;16.5892;1.1080;-0.8040;207.54;0.0311;103;0.0001;121
