logical_position_id,position_ticket,entry_deal_count,exit_deal_count,entry_volume,exit_volume,weighted_exit_price,reported_exit_price,reported_r,portfolio_reported_r,recomputed_r,volume_match,weighted_exit_match,r_match
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20251223|1766509200,1150,1,1,0.13,0.13000000,4485.25000000,4485.25,2.0000,2.0000000000000497,2.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20251223|1766530500,1152,1,1,0.31,0.31000000,4500.36000000,4500.36,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20251224|1766594400,1154,1,1,0.51,0.51000000,4468.77000000,4468.77,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20251224|1766595300,1156,1,1,0.17,0.17000000,4459.71000000,4459.71,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20251224|1766601000,1158,1,1,0.29,0.29000000,4492.00000000,4492.0,1.9988,1.9988052568695298,1.99880526,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20251226|1766766600,1160,1,1,0.28,0.28000000,4533.57000000,4533.57,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20251226|1766775900,1162,1,1,0.21,0.21000000,4537.63000000,4537.63,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20251229|1766999100,1164,1,1,0.09,0.09000000,4447.80000000,4447.8,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20251230|1767087900,1166,1,1,0.26,0.26000000,4355.85000000,4355.85,2.0011,2.0010706638114892,2.00107066,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20251230|1767108600,1168,1,1,0.16,0.16000000,4350.43000000,4350.43,2.0000,1.9999999999998748,2.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20251231|1767168000,1170,1,1,0.12,0.12000000,4332.14000000,4332.14,2.0005,2.0005170630817073,2.00051706,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260102|1767366900,1172,1,1,0.11,0.11000000,4338.75000000,4338.75,2.0000,1.9999999999999574,2.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260102|1767377700,1174,1,1,0.33,0.33000000,4314.33000000,4314.33,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260102|1767387300,1176,1,1,0.32,0.32000000,4336.24000000,4336.24,2.0000,2.0,2.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260105|1767601500,1178,1,1,0.4,0.40000000,4426.70000000,4426.7,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260105|1767619200,1180,1,1,0.18,0.18000000,4430.92000000,4430.92,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260106|1767695100,1182,1,1,0.27,0.27000000,4449.47000000,4449.47,2.0000,2.0,2.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260106|1767720300,1184,1,1,0.19,0.19000000,4482.34000000,4482.34,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260107|1767775500,1186,1,1,0.42,0.42000000,4458.04000000,4458.04,1.9983,1.9982698961938912,1.99826990,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260107|1767795300,1188,1,1,0.29,0.29000000,4438.93000000,4438.93,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260107|1767798900,1190,1,1,0.18,0.18000000,4430.01000000,4430.01,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260107|1767806400,1192,1,1,0.09,0.09000000,4424.12000000,4424.12,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260108|1767881400,1194,1,1,0.19,0.19000000,4446.57000000,4446.57,1.9992,1.9992289899767828,1.99922899,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260109|1767972900,1196,1,1,0.28,0.28000000,4492.46000000,4492.46,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260112|1768233300,1198,1,1,0.12,0.12000000,4620.62000000,4620.62,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260112|1768255200,1200,1,1,0.21,0.21000000,4577.91000000,4577.91,2.0009,2.0008841732979055,2.00088417,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260113|1768293600,1202,1,1,0.37,0.37000000,4593.06000000,4593.06,1.9985,1.9984802431611992,1.99848024,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260113|1768324200,1204,1,1,0.13,0.13000000,4570.30000000,4570.3,2.0005,2.0005479452054913,2.00054795,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260113|1768343400,1206,1,1,0.32,0.32000000,4592.11000000,4592.11,2.0000,1.999999999999881,2.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260114|1768402500,1208,1,1,0.34,0.34000000,4620.42000000,4620.42,2.0014,2.001353179972843,2.00135318,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260114|1768424400,1210,1,1,0.3,0.30000000,4618.20000000,4618.2,2.0000,1.9999999999998916,2.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260116|1768577100,1212,1,1,0.2,0.20000000,4619.85000000,4619.85,2.0008,2.0008012820512264,2.00080128,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260116|1768586400,1214,1,1,0.09,0.09000000,4645.07000000,4645.07,2.0000,2.000000000000035,2.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260120|1768900200,1216,1,1,1.65,1.65000000,4717.98000000,4717.98,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260120|1768902300,1218,1,1,0.37,0.37000000,4722.91000000,4722.91,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260121|1768983900,1220,1,1,0.12,0.12000000,4827.91000000,4827.91,2.0000,2.0,2.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260122|1769072700,1222,1,1,1.3,1.30000000,4835.12000000,4835.12,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260122|1769073300,1224,1,1,0.42,0.42000000,4837.70000000,4837.7,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260122|1769074500,1226,1,1,0.5,0.50000000,4823.55000000,4823.55,2.0000,2.000000000000181,2.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260122|1769079600,1228,1,1,0.92,0.92000000,4835.59000000,4835.59,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260122|1769079900,1230,1,1,0.48,0.48000000,4822.31000000,4822.3099999999995,2.0000,2.000000000000172,2.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260122|1769089500,1232,1,1,0.46,0.46000000,4819.99000000,4819.99,2.0018,2.001795332136648,2.00179533,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260122|1769095500,1234,1,1,0.19,0.19000000,4835.52000000,4835.52,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260123|1769176500,1236,1,1,0.16,0.16000000,4965.71000000,4965.71,2.0000,2.0000000000000573,2.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260123|1769197800,1238,1,1,0.13,0.13000000,4985.26000000,4985.26,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260126|1769417400,1240,1,1,0.07,0.07000000,5009.82000000,5009.82,2.0000,2.0000000000000537,2.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260127|1769500800,1242,1,1,0.5,0.50000000,5087.25000000,5087.25,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260127|1769502000,1244,1,1,0.46,0.46000000,5087.97000000,5087.97,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260127|1769507400,1246,1,1,0.27,0.27000000,5093.14000000,5093.14,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260127|1769516700,1248,1,1,0.36,0.36000000,5069.83000000,5069.83,2.0000,1.9999999999998725,2.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260127|1769521500,1250,1,1,0.18,0.18000000,5086.11000000,5086.11,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260127|1769524800,1252,1,1,0.33,0.33000000,5091.48000000,5091.48,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260127|1769526000,1254,1,1,0.27,0.27000000,5092.62000000,5092.62,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260127|1769526900,1256,1,1,0.2,0.20000000,5055.66000000,5055.66,2.0000,1.9999999999999276,2.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260127|1769539800,1258,1,1,0.3,0.30000000,5092.31000000,5092.31,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260127|1769541000,1260,1,1,0.22,0.22000000,5094.45000000,5094.45,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260128|1769604900,1262,1,1,0.06,0.06000000,5280.41000000,5280.41,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260128|1769614200,1264,1,1,0.11,0.11000000,5286.07000000,5286.07,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260128|1769619600,1266,1,1,0.04,0.04000000,5298.68000000,5298.68,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260130|1769769600,1268,1,1,0.04,0.04000000,5074.08000000,5074.08,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260130|1769777400,1270,1,1,0.06,0.06000000,5078.96000000,5078.96,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260202|1770021900,1272,1,1,0.03,0.03000000,4659.97000000,4659.97,1.9999,1.9998709011102476,1.99987090,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260204|1770199200,1274,1,1,0.38,0.38000000,5072.80000000,5072.8,2.0000,2.000000000000137,2.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260204|1770226500,1276,1,1,0.04,0.04000000,4885.87000000,4885.87,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260204|1770230700,1278,1,1,0.04,0.04000000,4853.62000000,4853.62,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260206|1770364800,1280,1,1,0.08,0.08000000,4904.16000000,4904.16,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260209|1770666600,1282,1,1,0.15,0.15000000,5062.61000000,5062.61,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260210|1770741000,1284,1,1,0.15,0.15000000,5029.51000000,5029.51,1.9994,1.999393571861611,1.99939357,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260211|1770800400,1286,1,1,0.25,0.25000000,5069.20000000,5069.2,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260211|1770810000,1288,1,1,0.23,0.23000000,5072.39000000,5072.39,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260211|1770823500,1290,1,1,0.06,0.06000000,5066.47000000,5066.47,-0.4028,-0.40275049115914646,-0.40275049,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260211|1770823800,1292,1,1,0.05,0.05000000,5059.71000000,5059.71,-0.1405,-0.14045293995429467,-0.14045294,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260211|1770823800,1294,1,1,0.09,0.09000000,5085.55000000,5085.55,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260212|1770915300,1296,1,1,0.15,0.15000000,5037.85000000,5037.85,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260213|1770996600,1298,1,1,0.33,0.33000000,4977.28000000,4977.28,2.0000,2.0000000000001195,2.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260213|1771000200,1300,1,1,0.1,0.10000000,5012.27000000,5012.27,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260213|1771004400,1302,1,1,0.13,0.13000000,5013.23000000,5013.23,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260217|1771344000,1304,1,1,0.04,0.04000000,4934.22000000,4934.22,0.7892,0.7892016082711201,0.78920161,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260218|1771405800,1306,1,1,0.3,0.30000000,4917.56000000,4917.56,2.0000,2.0,2.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260219|1771501800,1308,1,1,0.25,0.25000000,4975.35000000,4975.35,2.0000,2.0,2.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260219|1771527000,1310,1,1,0.27,0.27000000,4976.41000000,4976.41,2.0000,2.0,2.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260219|1771542900,1312,1,1,0.34,0.34000000,5001.43000000,5001.43,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260220|1771574400,1314,1,1,0.51,0.51000000,5017.95000000,5017.95,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260220|1771578900,1316,1,1,0.21,0.21000000,5023.96000000,5023.96,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260220|1771596900,1318,1,1,0.22,0.22000000,5023.75000000,5023.75,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260224|1771947300,1320,1,1,0.18,0.18000000,5132.19000000,5132.19,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260224|1771953900,1322,1,1,0.15,0.15000000,5133.80000000,5133.8,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260224|1771959300,1324,1,1,0.19,0.19000000,5136.99000000,5136.99,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260225|1772045100,1326,1,1,0.61,0.61000000,5214.21000000,5214.21,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260225|1772048100,1328,1,1,0.48,0.48000000,5198.61000000,5198.61,2.0000,1.9999999999998248,2.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260226|1772123400,1330,1,1,0.09,0.09000000,5139.10000000,5139.1,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260226|1772126700,1332,1,1,0.06,0.06000000,5249.08000000,5249.08,1.9997,1.9997494362314698,1.99974944,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260302|1772448600,1334,1,1,0.14,0.14000000,5410.37000000,5410.37,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260302|1772465700,1336,1,1,0.08,0.08000000,5314.77000000,5314.77,2.0000,2.0,2.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260302|1772475300,1338,1,1,0.08,0.08000000,5367.98000000,5367.98,1.9997,1.9996546961325892,1.99965470,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260303|1772525400,1340,1,1,0.08,0.08000000,5278.18000000,5278.18,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260304|1772626200,1342,1,1,0.18,0.18000000,5202.82000000,5202.82,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260304|1772633400,1344,1,1,0.14,0.14000000,5149.36000000,5149.36,2.0000,2.0,2.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260305|1772698500,1346,1,1,0.1,0.10000000,5123.83000000,5123.83,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260306|1772805300,1348,1,1,0.12,0.12000000,5122.46000000,5122.46,2.0000,2.0000000000000453,2.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260306|1772818800,1350,1,1,0.12,0.12000000,5161.36000000,5161.36,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260310|1773143100,1352,1,1,0.21,0.21000000,5160.35000000,5160.35,1.9991,1.9991401547722787,1.99914015,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260310|1773151500,1354,1,1,0.32,0.32000000,5169.03000000,5169.03,1.9987,1.9987163029525918,1.99871630,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260310|1773157500,1356,1,1,0.34,0.34000000,5189.70000000,5189.7,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260310|1773177000,1358,1,1,0.04,0.04000000,5185.44000000,5185.44,-0.2327,-0.23270099367659128,-0.23270099,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260311|1773228300,1360,1,1,0.54,0.54000000,5180.74000000,5180.74,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260311|1773228600,1362,1,1,0.25,0.25000000,5174.97000000,5174.97,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260311|1773248100,1364,1,1,0.13,0.13000000,5165.98000000,5165.98,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260312|1773312300,1366,1,1,0.39,0.39000000,5185.40000000,5185.4,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260312|1773313200,1368,1,1,0.29,0.29000000,5190.25000000,5190.25,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260312|1773321000,1370,1,1,0.24,0.24000000,5159.27000000,5159.27,2.0000,2.000000000000086,2.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260312|1773339000,1372,1,1,0.11,0.11000000,5107.49000000,5107.49,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260313|1773399600,1374,1,1,0.21,0.21000000,5066.21000000,5066.21,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260313|1773400800,1376,1,1,0.14,0.14000000,5112.86000000,5112.86,1.9994,1.999428571428559,1.99942857,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260316|1773652500,1378,1,1,0.3,0.30000000,5011.09000000,5011.09,2.0000,1.999999999999892,2.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260316|1773678900,1380,1,1,0.4,0.40000000,5034.86000000,5034.86,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260316|1773680400,1382,1,1,0.23,0.23000000,5006.61000000,5006.61,2.0000,2.0,2.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260317|1773735300,1384,1,1,0.31,0.31000000,5020.01000000,5020.01,2.0000,2.000000000000111,2.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260317|1773754800,1386,1,1,0.39,0.39000000,5011.38000000,5011.38,2.0000,2.0000000000001377,2.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260317|1773772800,1388,1,1,0.11,0.11000000,4972.79000000,4972.79,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260323|1774274400,1390,1,1,0.01,0.01000000,4448.41000000,4448.41,0.2986,0.2985655589994969,0.29856556,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260327|1774607700,1392,1,1,0.32,0.32000000,4432.50000000,4432.5,1.9987,1.9987437185929373,1.99874372,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260330|1774902300,1394,1,1,0.18,0.18000000,4488.37000000,4488.37,2.0007,2.000705716302062,2.00070572,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260331|1774976400,1396,1,1,0.12,0.12000000,4625.82000000,4625.82,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260331|1774978200,1398,1,1,0.11,0.11000000,4630.76000000,4630.76,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260401|1775037300,1400,1,1,0.22,0.22000000,4733.81000000,4733.81,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260401|1775040000,1402,1,1,0.13,0.13000000,4742.16000000,4742.16,-1.0000,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260401|1775058600,1404,1,1,0.15,0.15000000,4737.64000000,4737.64,-1.0000,-1.0,-1.00000000,true,true,true
