symbol;timeframe;magic;risk_reward;enabled_strategies;first_signal_time;last_close_time;trades;win_rate;expectancy_r;profit_factor_r;max_drawdown_r;avg_mfe_r;avg_mae_r;avg_bars_held;long_expectancy_r;long_trades;short_expectancy_r;short_trades
XAUUSD;PERIOD_M5;26072890;2.00;FastMedConfluence;2025.03.05 15:45:00;2026.07.21 04:24:58;221;0.4796;0.5198;2.2471;12.3599;2.4043;-0.7530;314.58;1.2950;99;-0.1093;122
