symbol;timeframe;magic;risk_reward;enabled_strategies;first_signal_time;last_close_time;trades;win_rate;expectancy_r;profit_factor_r;max_drawdown_r;avg_mfe_r;avg_mae_r;avg_bars_held;long_expectancy_r;long_trades;short_expectancy_r;short_trades
XAUUSD;PERIOD_M5;26072825;2.00;FastMedConfluence;2025.03.04 20:20:00;2026.07.21 05:19:58;200;0.3650;0.1165;1.2290;14.6294;1.1098;-0.7844;297.31;0.1774;98;0.0580;102
