symbol;timeframe;magic;risk_reward;enabled_strategies;first_signal_time;last_close_time;trades;win_rate;expectancy_r;profit_factor_r;max_drawdown_r;avg_mfe_r;avg_mae_r;avg_bars_held;long_expectancy_r;long_trades;short_expectancy_r;short_trades
XAUUSD;PERIOD_M5;26072821;2.00;SlowBreakout;2025.03.03 01:00:00;2026.07.21 08:44:58;255;0.3686;0.0737;1.1461;16.4735;1.2617;-0.7785;433.14;0.2077;130;-0.0656;125
