EventID,Symbol,SchemaVersion,RegistrationTime,Direction,RefPrice,ATR_Ref,SeedSource,ImpulseStartTime,ImpulseStartPrice,ImpulseExtreme,ImpulseSpanATR,RetracementDepth,LifecycleBars,RegimeTrend,RegimeVol,RegimeStructure,Session,SpreadPoints,DirEfficiency,TrendPersistence,SlopeNorm,Displacement,FinalizeReason,H3_MFE_ATR,H3_MAE_ATR,H3_CloseReturn_ATR,H3_Reached_p25,H3_Reached_p50,H3_Reached_p100,H3_ReachedNeg_p25,H3_ReachedNeg_p50,H3_ReachedNeg_p100,H3_FirstThreshold,H3_BarsToMFE,H3_BarsToMAE,H3_Status,H6_MFE_ATR,H6_MAE_ATR,H6_CloseReturn_ATR,H6_Reached_p25,H6_Reached_p50,H6_Reached_p100,H6_ReachedNeg_p25,H6_ReachedNeg_p50,H6_ReachedNeg_p100,H6_FirstThreshold,H6_BarsToMFE,H6_BarsToMAE,H6_Status,H12_MFE_ATR,H12_MAE_ATR,H12_CloseReturn_ATR,H12_Reached_p25,H12_Reached_p50,H12_Reached_p100,H12_ReachedNeg_p25,H12_ReachedNeg_p50,H12_ReachedNeg_p100,H12_FirstThreshold,H12_BarsToMFE,H12_BarsToMAE,H12_Status,H24_MFE_ATR,H24_MAE_ATR,H24_CloseReturn_ATR,H24_Reached_p25,H24_Reached_p50,H24_Reached_p100,H24_ReachedNeg_p25,H24_ReachedNeg_p50,H24_ReachedNeg_p100,H24_FirstThreshold,H24_BarsToMFE,H24_BarsToMAE,H24_Status
TP_1777920600_down_1777921800,XAUUSD,1,2026.05.04 19:10:00,down,4510.52000,13.83500,tp_specific,2026.05.04 18:50:00,4534.89000,4516.74000,1.478,0.343,2,TREND_WEAK_DOWN,VOL_NORMAL,STRUCTURE_BREAKOUT_ATTEMPT,SESSION_NY_AFTERNOON,12.0,0.561,12,-0.254,0.854,HORIZON_COMPLETE,0.692,1.191,-0.795,1,1,0,1,2,2,AMBIGUOUS_SAME_BAR,1,3,COMPLETE,0.692,1.191,-0.218,1,1,0,1,2,2,AMBIGUOUS_SAME_BAR,1,3,COMPLETE,0.692,1.191,-0.969,1,1,0,1,2,2,AMBIGUOUS_SAME_BAR,1,3,COMPLETE,0.692,1.529,-0.642,1,1,0,1,2,2,AMBIGUOUS_SAME_BAR,1,14,COMPLETE
