symbol;timeframe;magic;risk_reward;enabled_strategies;first_signal_time;last_close_time;trades;win_rate;expectancy_r;profit_factor_r;max_drawdown_r;avg_mfe_r;avg_mae_r;avg_bars_held;long_expectancy_r;long_trades;short_expectancy_r;short_trades
XAUUSD;PERIOD_M5;26072829;2.00;FastMedConfluence;2025.03.05 15:45:00;2026.07.21 04:39:58;218;0.3670;0.1341;1.2677;15.4851;1.3050;-0.8668;227.24;0.1670;107;0.1025;111
