time;symbol;timeframe;status;cluster_id;strategy_id;setup;direction;score;entry;stop;target;origin_id;event_id;reason
2025.03.25 11:25:00;XAUUSD;PERIOD_M5;REJECT_STOPS;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1742901900|MSZZ|XAUUSD|5|0|1|1742901600|1742901600;1010;Fast + Medium Confluence / Slow Alignment;LONG;8.00;3017.98;3024.19;3036.61;BO|XAUUSD|5|0|L|1742901900|MSZZ|XAUUSD|5|0|1|1742901600|1742901600;CFM|BO|XAUUSD|5|0|L|1742901900|MSZZ|XAUUSD|5|0|1|1742901600|1742901600;invalid long stop/target orientation
2025.03.25 18:30:00;XAUUSD;PERIOD_M5;RAW_CANDIDATE;;1010;Fast + Medium Confluence / Slow Alignment;LONG;8.00;3024.05;3040.77;3074.21;BO|XAUUSD|5|0|L|1742927400|MSZZ|XAUUSD|5|0|1|1742919000|1742919300;CFM|BO|XAUUSD|5|0|L|1742927400|MSZZ|XAUUSD|5|0|1|1742919000|1742919300;Fast trigger, medium confirmation/context, slow bullish alignment
2025.03.25 18:30:00;XAUUSD;PERIOD_M5;REJECT_STOPS;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1742927400|MSZZ|XAUUSD|5|0|1|1742919000|1742919300;1010;Fast + Medium Confluence / Slow Alignment;LONG;8.00;3024.05;3040.77;3074.21;BO|XAUUSD|5|0|L|1742927400|MSZZ|XAUUSD|5|0|1|1742919000|1742919300;CFM|BO|XAUUSD|5|0|L|1742927400|MSZZ|XAUUSD|5|0|1|1742919000|1742919300;invalid long stop/target orientation
2025.03.25 19:05:00;XAUUSD;PERIOD_M5;RAW_CANDIDATE;;1010;Fast + Medium Confluence / Slow Alignment;LONG;8.00;3023.62;3040.77;3075.07;BO|XAUUSD|5|0|L|1742929500|MSZZ|XAUUSD|5|0|1|1742919000|1742919300;CFM|BO|XAUUSD|5|0|L|1742929500|MSZZ|XAUUSD|5|0|1|1742919000|1742919300;Fast trigger, medium confirmation/context, slow bullish alignment
2025.03.25 19:05:00;XAUUSD;PERIOD_M5;REJECT_STOPS;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1742929500|MSZZ|XAUUSD|5|0|1|1742919000|1742919300;1010;Fast + Medium Confluence / Slow Alignment;LONG;8.00;3023.62;3040.77;3075.07;BO|XAUUSD|5|0|L|1742929500|MSZZ|XAUUSD|5|0|1|1742919000|1742919300;CFM|BO|XAUUSD|5|0|L|1742929500|MSZZ|XAUUSD|5|0|1|1742919000|1742919300;invalid long stop/target orientation
2025.03.25 19:20:00;XAUUSD;PERIOD_M5;RAW_CANDIDATE;;1010;Fast + Medium Confluence / Slow Alignment;LONG;8.00;3023.58;3040.77;3075.15;BO|XAUUSD|5|0|L|1742930400|MSZZ|XAUUSD|5|0|1|1742919000|1742919300;CFM|BO|XAUUSD|5|0|L|1742930400|MSZZ|XAUUSD|5|0|1|1742919000|1742919300;Fast trigger, medium confirmation/context, slow bullish alignment
2025.03.25 19:20:00;XAUUSD;PERIOD_M5;REJECT_STOPS;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1742930400|MSZZ|XAUUSD|5|0|1|1742919000|1742919300;1010;Fast + Medium Confluence / Slow Alignment;LONG;8.00;3023.58;3040.77;3075.15;BO|XAUUSD|5|0|L|1742930400|MSZZ|XAUUSD|5|0|1|1742919000|1742919300;CFM|BO|XAUUSD|5|0|L|1742930400|MSZZ|XAUUSD|5|0|1|1742919000|1742919300;invalid long stop/target orientation
2025.03.26 11:05:00;XAUUSD;PERIOD_M5;RAW_CANDIDATE;;1010;Fast + Medium Confluence / Slow Alignment;LONG;8.00;3031.29;3040.77;3059.73;BO|XAUUSD|5|0|L|1742987100|MSZZ|XAUUSD|5|0|1|1742986500|1742986500;CFM|BO|XAUUSD|5|0|L|1742987100|MSZZ|XAUUSD|5|0|1|1742986500|1742986500;Fast trigger, medium confirmation/context, slow bullish alignment
2025.03.26 11:05:00;XAUUSD;PERIOD_M5;REJECT_STOPS;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1742987100|MSZZ|XAUUSD|5|0|1|1742986500|1742986500;1010;Fast + Medium Confluence / Slow Alignment;LONG;8.00;3031.29;3040.77;3059.73;BO|XAUUSD|5|0|L|1742987100|MSZZ|XAUUSD|5|0|1|1742986500|1742986500;CFM|BO|XAUUSD|5|0|L|1742987100|MSZZ|XAUUSD|5|0|1|1742986500|1742986500;invalid long stop/target orientation
2025.03.27 07:25:00;XAUUSD;PERIOD_M5;RAW_CANDIDATE;;1010;Fast + Medium Confluence / Slow Alignment;LONG;8.00;3037.24;3040.77;3047.83;BO|XAUUSD|5|0|L|1743060300|MSZZ|XAUUSD|5|0|1|1742527800|1742528100;CFM|BO|XAUUSD|5|0|L|1743060300|MSZZ|XAUUSD|5|0|1|1742527800|1742528100;Fast trigger, medium confirmation/context, slow bullish alignment
2025.03.27 07:25:00;XAUUSD;PERIOD_M5;REJECT_STOPS;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1743060300|MSZZ|XAUUSD|5|0|1|1742527800|1742528100;1010;Fast + Medium Confluence / Slow Alignment;LONG;8.00;3037.24;3040.77;3047.83;BO|XAUUSD|5|0|L|1743060300|MSZZ|XAUUSD|5|0|1|1742527800|1742528100;CFM|BO|XAUUSD|5|0|L|1743060300|MSZZ|XAUUSD|5|0|1|1742527800|1742528100;invalid long stop/target orientation
2025.03.27 13:45:00;XAUUSD;PERIOD_M5;RAW_CANDIDATE;;1010;Fast + Medium Confluence / Slow Alignment;LONG;8.00;3054.30;3045.75;3079.95;BO|XAUUSD|5|0|L|1743083100|MSZZ|XAUUSD|5|0|1|1743081900|1743081900;CFM|BO|XAUUSD|5|0|L|1743083100|MSZZ|XAUUSD|5|0|1|1743081900|1743081900;Fast trigger, medium confirmation/context, slow bullish alignment
2025.03.27 13:45:00;XAUUSD;PERIOD_M5;EXECUTED;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1743083100|MSZZ|XAUUSD|5|0|1|1743081900|1743081900;1010;Fast + Medium Confluence / Slow Alignment;LONG;8.00;3054.40;3045.75;3080.35;BO|XAUUSD|5|0|L|1743083100|MSZZ|XAUUSD|5|0|1|1743081900|1743081900;CFM|BO|XAUUSD|5|0|L|1743083100|MSZZ|XAUUSD|5|0|1|1743081900|1743081900;Fast trigger, medium confirmation/context, slow bullish alignment
2025.03.27 14:30:00;XAUUSD;PERIOD_M5;RAW_CANDIDATE;;1010;Fast + Medium Confluence / Slow Alignment;LONG;8.00;3052.43;3045.75;3072.47;BO|XAUUSD|5|0|L|1743085800|MSZZ|XAUUSD|5|0|1|1743081300|1743081300;CFM|BO|XAUUSD|5|0|L|1743085800|MSZZ|XAUUSD|5|0|1|1743081300|1743081300;Fast trigger, medium confirmation/context, slow bullish alignment
