cluster_id;strategy_id;symbol;timeframe;direction;signal_time;fill_time;close_time;entry;stop;target;exit;exit_reason;r_result;mfe_r;mae_r;bars_held;session
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1765473000|MSZZ|XAUUSD|5|0|1|1765470600|1765470600;1010;XAUUSD;PERIOD_M5;LONG;2025.12.11 17:10:00;2025.12.11 17:15:00;2025.12.11 17:24:57;4237.84000000;4234.93000000;4243.66000000;4243.66000000;TP;2.0000;2.2131;-0.2818;1;NewYork
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1765474800|MSZZ|XAUUSD|5|0|1|1765473600|1765473900;1010;XAUUSD;PERIOD_M5;LONG;2025.12.11 17:40:00;2025.12.11 17:45:00;2025.12.12 10:14:58;4254.64000000;4234.93000000;4294.06000000;4294.06000000;TP;2.0000;2.0705;-0.2354;197;NewYork
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1765565100|MSZZ|XAUUSD|5|0|1|1765474800|1765474800;1010;XAUUSD;PERIOD_M5;LONG;2025.12.12 18:45:00;2025.12.12 18:50:00;2025.12.12 23:24:58;4278.67000000;4266.19000000;4303.63000000;4303.63000000;TP;2.0000;2.0040;-0.6482;54;NewYork
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1766052000|MSZZ|XAUUSD|5|0|-1|1765427400|1765427400;1010;XAUUSD;PERIOD_M5;SHORT;2025.12.18 10:00:00;2025.12.18 10:05:00;2025.12.18 15:44:58;4327.33000000;4337.78000000;4306.43000000;4337.78000000;SL;-1.0000;1.2220;-1.0641;67;London
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1766144400|MSZZ|XAUUSD|5|0|1|1766143500|1766143800;1010;XAUUSD;PERIOD_M5;LONG;2025.12.19 11:40:00;2025.12.19 11:45:00;2025.12.19 11:49:57;4330.69000000;4329.58000000;4332.91000000;4332.91000000;TP;2.0000;2.6396;-1.1171;0;London
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1766163600|MSZZ|XAUUSD|5|0|1|1766162100|1766162100;1010;XAUUSD;PERIOD_M5;LONG;2025.12.19 17:00:00;2025.12.19 17:05:00;2025.12.22 02:04:58;4339.46000000;4329.58000000;4359.22000000;4359.22000000;TP;2.0000;2.4433;-0.4595;683;NewYork
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1766370000|MSZZ|XAUUSD|5|0|1|1766368800|1766368800;1010;XAUUSD;PERIOD_M5;LONG;2025.12.22 02:20:00;2025.12.22 02:25:00;2025.12.22 17:59:58;4364.80000000;4329.58000000;4435.24000000;4435.24000000;TP;2.0000;2.0105;-0.0980;186;Asian
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1767028800|MSZZ|XAUUSD|5|0|-1|1767027900|1767027900;1010;XAUUSD;PERIOD_M5;SHORT;2025.12.29 17:20:00;2025.12.29 17:25:00;2025.12.29 17:49:57;4315.84000000;4337.85000000;4271.82000000;4337.85000000;SL;-1.0000;0.0191;-1.0959;4;NewYork
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1767030600|MSZZ|XAUUSD|5|0|-1|1767027900|1767027900;1010;XAUUSD;PERIOD_M5;SHORT;2025.12.29 17:50:00;2025.12.29 17:55:00;2025.12.29 18:04:58;4325.65000000;4337.85000000;4301.25000000;4337.85000000;SL;-1.0000;0.2516;-1.0615;1;NewYork
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1767033300|MSZZ|XAUUSD|5|0|1|1767030300|1767030600;1010;XAUUSD;PERIOD_M5;LONG;2025.12.29 18:35:00;2025.12.29 18:40:00;2025.12.29 19:25:00;4340.81000000;4301.22000000;4419.99000000;4325.75000000;OTHER;-0.3804;0.1687;-0.4617;9;NewYork
