symbol;timeframe;magic;risk_reward;enabled_strategies;first_signal_time;last_close_time;trades;win_rate;expectancy_r;profit_factor_r;max_drawdown_r;avg_mfe_r;avg_mae_r;avg_bars_held;long_expectancy_r;long_trades;short_expectancy_r;short_trades
XAUUSD;PERIOD_M5;26072892;2.00;FastMedConfluence;2025.03.05 15:45:00;2026.07.21 04:39:58;205;0.2927;0.3018;1.5121;17.2952;2.9233;-0.9320;404.41;0.6288;96;0.0139;109
