cluster_id;strategy_id;symbol;timeframe;direction;signal_time;fill_time;close_time;entry;stop;target;exit;exit_reason;r_result;mfe_r;mae_r;bars_held;session
MSZZC1|6:XAUUSD|1:5|1:1|1:2|66:BO|XAUUSD|5|1|L|1752815400|MSZZ|XAUUSD|5|1|1|1752811200|1752811500;1012;XAUUSD;PERIOD_M5;LONG;2025.07.18 05:10:00;2025.07.18 05:15:00;2025.07.18 06:24:58;3343.45000000;3335.38000000;3359.59000000;3335.38000000;SL;-1.0000;0.1053;-1.0223;13;Asian
MSZZC1|6:XAUUSD|1:5|1:1|1:2|66:BO|XAUUSD|5|1|L|1752824700|MSZZ|XAUUSD|5|1|1|1752823200|1752824400;1012;XAUUSD;PERIOD_M5;LONG;2025.07.18 07:45:00;2025.07.18 07:50:00;2025.07.18 08:49:58;3336.16000000;3333.80000000;3340.88000000;3333.80000000;SL;-1.0000;1.9576;-1.0000;11;Asian
MSZZC1|6:XAUUSD|1:5|2:-1|1:2|67:BO|XAUUSD|5|1|S|1752863400|MSZZ|XAUUSD|5|1|-1|1752856500|1752858300;1012;XAUUSD;PERIOD_M5;SHORT;2025.07.18 18:30:00;2025.07.18 18:35:00;2025.07.18 19:35:00;3352.56000000;3359.10000000;3339.48000000;3356.52000000;OTHER;-0.6055;0.2049;-0.7584;12;NewYork
MSZZC1|6:XAUUSD|1:5|1:1|1:2|66:BO|XAUUSD|5|1|L|1752867000|MSZZ|XAUUSD|5|1|1|1752858300|1752858900;1012;XAUUSD;PERIOD_M5;LONG;2025.07.18 19:30:00;2025.07.18 19:35:00;2025.07.18 19:54:58;3356.52000000;3352.31000000;3364.94000000;3352.31000000;SL;-1.0000;0.2375;-1.0950;3;NewYork
MSZZC1|6:XAUUSD|1:5|2:-1|1:2|67:BO|XAUUSD|5|1|S|1752868200|MSZZ|XAUUSD|5|1|-1|1752856500|1752858300;1012;XAUUSD;PERIOD_M5;SHORT;2025.07.18 19:50:00;2025.07.18 19:55:00;2025.07.18 21:05:00;3352.81000000;3359.10000000;3340.23000000;3353.06000000;OTHER;-0.0397;0.3577;-0.1876;14;NewYork
MSZZC1|6:XAUUSD|1:5|1:1|1:2|66:BO|XAUUSD|5|1|L|1752872400|MSZZ|XAUUSD|5|1|1|1752858300|1752858900;1012;XAUUSD;PERIOD_M5;LONG;2025.07.18 21:00:00;2025.07.18 21:05:00;2025.07.18 21:14:58;3353.06000000;3350.56000000;3358.06000000;3350.56000000;SL;-1.0000;0.0200;-1.1120;1;NewYork
MSZZC1|6:XAUUSD|1:5|1:1|1:2|66:BO|XAUUSD|5|1|L|1752876000|MSZZ|XAUUSD|5|1|1|1752872400|1752873000;1012;XAUUSD;PERIOD_M5;LONG;2025.07.18 22:00:00;2025.07.18 22:05:00;2025.07.18 22:34:58;3352.56000000;3350.17000000;3357.34000000;3350.17000000;SL;-1.0000;0.1004;-1.5983;5;NewYork
MSZZC1|6:XAUUSD|1:5|2:-1|1:2|67:BO|XAUUSD|5|1|S|1752879000|MSZZ|XAUUSD|5|1|-1|1752877800|1752877800;1012;XAUUSD;PERIOD_M5;SHORT;2025.07.18 22:50:00;2025.07.18 22:55:00;2025.07.21 01:05:00;3348.18000000;3352.80000000;3338.94000000;3348.91000000;OTHER;-0.1580;0.3074;-0.9026;602;NewYork
MSZZC1|6:XAUUSD|1:5|1:1|1:2|66:BO|XAUUSD|5|1|L|1753059600|MSZZ|XAUUSD|5|1|1|1752882300|1752882900;1012;XAUUSD;PERIOD_M5;LONG;2025.07.21 01:00:00;2025.07.21 01:05:00;2025.07.21 01:09:58;3348.91000000;3347.60000000;3351.53000000;3347.60000000;SL;-1.0000;0.9008;-1.6412;0;Asian
MSZZC1|6:XAUUSD|1:5|2:-1|1:2|67:BO|XAUUSD|5|1|S|1753062000|MSZZ|XAUUSD|5|1|-1|1753059600|1753059600;1012;XAUUSD;PERIOD_M5;SHORT;2025.07.21 01:40:00;2025.07.21 01:45:00;2025.07.21 03:34:58;3347.43000000;3352.35000000;3337.59000000;3352.35000000;SL;-1.0000;0.4004;-1.2358;21;Asian
