time;symbol;timeframe;status;cluster_id;strategy_id;setup;direction;score;entry;stop;target;origin_id;event_id;reason
2025.08.12 01:10:00;XAUUSD;PERIOD_M5;RAW_CANDIDATE;;1010;Fast + Medium Confluence / Slow Alignment;LONG;8.00;3346.17;3341.26;3355.99;BO|XAUUSD|5|0|L|1754961000|MSZZ|XAUUSD|5|0|1|1754960700|1754960700;CFM|BO|XAUUSD|5|0|L|1754961000|MSZZ|XAUUSD|5|0|1|1754960700|1754960700;Fast trigger, medium confirmation/context, slow bullish alignment
2025.08.12 01:10:00;XAUUSD;PERIOD_M5;EXECUTED;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1754961000|MSZZ|XAUUSD|5|0|1|1754960700|1754960700;1010;Fast + Medium Confluence / Slow Alignment;LONG;8.00;3346.30;3341.26;0.00;BO|XAUUSD|5|0|L|1754961000|MSZZ|XAUUSD|5|0|1|1754960700|1754960700;CFM|BO|XAUUSD|5|0|L|1754961000|MSZZ|XAUUSD|5|0|1|1754960700|1754960700;Fast trigger, medium confirmation/context, slow bullish alignment
2025.08.12 21:35:00;XAUUSD;PERIOD_M5;RAW_CANDIDATE;;1010;Fast + Medium Confluence / Slow Alignment;SHORT;8.00;3348.41;3350.57;3344.09;BO|XAUUSD|5|0|S|1755034500|MSZZ|XAUUSD|5|0|-1|1755033900|1755034200;CFM|BO|XAUUSD|5|0|S|1755034500|MSZZ|XAUUSD|5|0|-1|1755033900|1755034200;Fast trigger, medium confirmation/context, slow bearish alignment
2025.08.12 21:35:00;XAUUSD;PERIOD_M5;EXECUTED;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1755034500|MSZZ|XAUUSD|5|0|-1|1755033900|1755034200;1010;Fast + Medium Confluence / Slow Alignment;SHORT;8.00;3348.42;3350.57;0.00;BO|XAUUSD|5|0|S|1755034500|MSZZ|XAUUSD|5|0|-1|1755033900|1755034200;CFM|BO|XAUUSD|5|0|S|1755034500|MSZZ|XAUUSD|5|0|-1|1755033900|1755034200;Fast trigger, medium confirmation/context, slow bearish alignment
2025.08.12 21:55:00;XAUUSD;PERIOD_M5;RAW_CANDIDATE;;1010;Fast + Medium Confluence / Slow Alignment;SHORT;8.00;3349.03;3350.81;3345.47;BO|XAUUSD|5|0|S|1755035700|MSZZ|XAUUSD|5|0|-1|1755033900|1755034200;CFM|BO|XAUUSD|5|0|S|1755035700|MSZZ|XAUUSD|5|0|-1|1755033900|1755034200;Fast trigger, medium confirmation/context, slow bearish alignment
2025.08.12 21:55:00;XAUUSD;PERIOD_M5;REJECT_OWNERSHIP;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1755035700|MSZZ|XAUUSD|5|0|-1|1755033900|1755034200;1010;Fast + Medium Confluence / Slow Alignment;SHORT;8.00;3348.99;3350.81;0.00;BO|XAUUSD|5|0|S|1755035700|MSZZ|XAUUSD|5|0|-1|1755033900|1755034200;CFM|BO|XAUUSD|5|0|S|1755035700|MSZZ|XAUUSD|5|0|-1|1755033900|1755034200;owned position limit reached count=1
2025.08.19 13:05:00;XAUUSD;PERIOD_M5;RAW_CANDIDATE;;1010;Fast + Medium Confluence / Slow Alignment;LONG;8.00;3341.72;3331.39;3362.38;BO|XAUUSD|5|0|L|1755608700|MSZZ|XAUUSD|5|0|1|1755522900|1755522900;CFM|BO|XAUUSD|5|0|L|1755608700|MSZZ|XAUUSD|5|0|1|1755522900|1755522900;Fast trigger, medium confirmation/context, slow bullish alignment
2025.08.19 13:05:00;XAUUSD;PERIOD_M5;EXECUTED;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1755608700|MSZZ|XAUUSD|5|0|1|1755522900|1755522900;1010;Fast + Medium Confluence / Slow Alignment;LONG;8.00;3341.86;3331.39;0.00;BO|XAUUSD|5|0|L|1755608700|MSZZ|XAUUSD|5|0|1|1755522900|1755522900;CFM|BO|XAUUSD|5|0|L|1755608700|MSZZ|XAUUSD|5|0|1|1755522900|1755522900;Fast trigger, medium confirmation/context, slow bullish alignment
2025.08.20 14:20:00;XAUUSD;PERIOD_M5;RAW_CANDIDATE;;1010;Fast + Medium Confluence / Slow Alignment;LONG;8.00;3329.59;3323.84;3341.09;BO|XAUUSD|5|0|L|1755699600|MSZZ|XAUUSD|5|0|1|1755522900|1755522900;CFM|BO|XAUUSD|5|0|L|1755699600|MSZZ|XAUUSD|5|0|1|1755522900|1755522900;Fast trigger, medium confirmation/context, slow bullish alignment
2025.08.20 14:20:00;XAUUSD;PERIOD_M5;EXECUTED;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1755699600|MSZZ|XAUUSD|5|0|1|1755522900|1755522900;1010;Fast + Medium Confluence / Slow Alignment;LONG;8.00;3329.71;3323.84;0.00;BO|XAUUSD|5|0|L|1755699600|MSZZ|XAUUSD|5|0|1|1755522900|1755522900;CFM|BO|XAUUSD|5|0|L|1755699600|MSZZ|XAUUSD|5|0|1|1755522900|1755522900;Fast trigger, medium confirmation/context, slow bullish alignment
2025.08.20 14:45:00;XAUUSD;PERIOD_M5;RAW_CANDIDATE;;1010;Fast + Medium Confluence / Slow Alignment;LONG;8.00;3329.98;3323.84;3342.26;BO|XAUUSD|5|0|L|1755701100|MSZZ|XAUUSD|5|0|1|1755522900|1755522900;CFM|BO|XAUUSD|5|0|L|1755701100|MSZZ|XAUUSD|5|0|1|1755522900|1755522900;Fast trigger, medium confirmation/context, slow bullish alignment
2025.08.20 14:45:00;XAUUSD;PERIOD_M5;REJECT_OWNERSHIP;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1755701100|MSZZ|XAUUSD|5|0|1|1755522900|1755522900;1010;Fast + Medium Confluence / Slow Alignment;LONG;8.00;3330.13;3323.84;0.00;BO|XAUUSD|5|0|L|1755701100|MSZZ|XAUUSD|5|0|1|1755522900|1755522900;CFM|BO|XAUUSD|5|0|L|1755701100|MSZZ|XAUUSD|5|0|1|1755522900|1755522900;owned position limit reached count=1
2025.08.20 19:40:00;XAUUSD;PERIOD_M5;RAW_CANDIDATE;;1010;Fast + Medium Confluence / Slow Alignment;LONG;8.00;3345.55;3323.84;3388.97;BO|XAUUSD|5|0|L|1755718800|MSZZ|XAUUSD|5|0|1|1755717300|1755717300;CFM|BO|XAUUSD|5|0|L|1755718800|MSZZ|XAUUSD|5|0|1|1755717300|1755717300;Fast trigger, medium confirmation/context, slow bullish alignment
2025.08.20 19:40:00;XAUUSD;PERIOD_M5;EXECUTED;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1755718800|MSZZ|XAUUSD|5|0|1|1755717300|1755717300;1010;Fast + Medium Confluence / Slow Alignment;LONG;8.00;3345.71;3323.84;0.00;BO|XAUUSD|5|0|L|1755718800|MSZZ|XAUUSD|5|0|1|1755717300|1755717300;CFM|BO|XAUUSD|5|0|L|1755718800|MSZZ|XAUUSD|5|0|1|1755717300|1755717300;Fast trigger, medium confirmation/context, slow bullish alignment
2025.08.20 19:50:00;XAUUSD;PERIOD_M5;RAW_CANDIDATE;;1010;Fast + Medium Confluence / Slow Alignment;LONG;8.00;3344.80;3323.84;3386.72;BO|XAUUSD|5|0|L|1755719400|MSZZ|XAUUSD|5|0|1|1755717300|1755717300;CFM|BO|XAUUSD|5|0|L|1755719400|MSZZ|XAUUSD|5|0|1|1755717300|1755717300;Fast trigger, medium confirmation/context, slow bullish alignment
2025.08.20 19:50:00;XAUUSD;PERIOD_M5;REJECT_OWNERSHIP;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1755719400|MSZZ|XAUUSD|5|0|1|1755717300|1755717300;1010;Fast + Medium Confluence / Slow Alignment;LONG;8.00;3344.99;3323.84;0.00;BO|XAUUSD|5|0|L|1755719400|MSZZ|XAUUSD|5|0|1|1755717300|1755717300;CFM|BO|XAUUSD|5|0|L|1755719400|MSZZ|XAUUSD|5|0|1|1755717300|1755717300;owned position limit reached count=1
2025.08.21 16:40:00;XAUUSD;PERIOD_M5;RAW_CANDIDATE;;1010;Fast + Medium Confluence / Slow Alignment;SHORT;8.00;3345.27;3338.39;3331.51;BO|XAUUSD|5|0|S|1755794400|MSZZ|XAUUSD|5|0|-1|1755167400|1755167400;CFM|BO|XAUUSD|5|0|S|1755794400|MSZZ|XAUUSD|5|0|-1|1755167400|1755167400;Fast trigger, medium confirmation/context, slow bearish alignment
2025.08.21 16:40:00;XAUUSD;PERIOD_M5;REJECT_STOPS;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1755794400|MSZZ|XAUUSD|5|0|-1|1755167400|1755167400;1010;Fast + Medium Confluence / Slow Alignment;SHORT;8.00;3345.27;3338.39;3331.51;BO|XAUUSD|5|0|S|1755794400|MSZZ|XAUUSD|5|0|-1|1755167400|1755167400;CFM|BO|XAUUSD|5|0|S|1755794400|MSZZ|XAUUSD|5|0|-1|1755167400|1755167400;invalid short stop/target orientation
2025.08.21 19:50:00;XAUUSD;PERIOD_M5;RAW_CANDIDATE;;1010;Fast + Medium Confluence / Slow Alignment;SHORT;8.00;3339.25;3338.39;3337.53;BO|XAUUSD|5|0|S|1755805800|MSZZ|XAUUSD|5|0|-1|1755804900|1755805200;CFM|BO|XAUUSD|5|0|S|1755805800|MSZZ|XAUUSD|5|0|-1|1755804900|1755805200;Fast trigger, medium confirmation/context, slow bearish alignment
2025.08.21 19:50:00;XAUUSD;PERIOD_M5;REJECT_STOPS;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1755805800|MSZZ|XAUUSD|5|0|-1|1755804900|1755805200;1010;Fast + Medium Confluence / Slow Alignment;SHORT;8.00;3339.25;3338.39;3337.53;BO|XAUUSD|5|0|S|1755805800|MSZZ|XAUUSD|5|0|-1|1755804900|1755805200;CFM|BO|XAUUSD|5|0|S|1755805800|MSZZ|XAUUSD|5|0|-1|1755804900|1755805200;invalid short stop/target orientation
2025.08.21 20:55:00;XAUUSD;PERIOD_M5;RAW_CANDIDATE;;1010;Fast + Medium Confluence / Slow Alignment;SHORT;8.00;3337.06;3338.39;3334.40;BO|XAUUSD|5|0|S|1755809700|MSZZ|XAUUSD|5|0|-1|1755807900|1755807900;CFM|BO|XAUUSD|5|0|S|1755809700|MSZZ|XAUUSD|5|0|-1|1755807900|1755807900;Fast trigger, medium confirmation/context, slow bearish alignment
2025.08.21 20:55:00;XAUUSD;PERIOD_M5;EXECUTED;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1755809700|MSZZ|XAUUSD|5|0|-1|1755807900|1755807900;1010;Fast + Medium Confluence / Slow Alignment;SHORT;8.00;3337.03;3338.39;0.00;BO|XAUUSD|5|0|S|1755809700|MSZZ|XAUUSD|5|0|-1|1755807900|1755807900;CFM|BO|XAUUSD|5|0|S|1755809700|MSZZ|XAUUSD|5|0|-1|1755807900|1755807900;Fast trigger, medium confirmation/context, slow bearish alignment
2025.08.21 22:50:00;XAUUSD;PERIOD_M5;RAW_CANDIDATE;;1010;Fast + Medium Confluence / Slow Alignment;SHORT;8.00;3338.57;3338.39;3338.21;BO|XAUUSD|5|0|S|1755816600|MSZZ|XAUUSD|5|0|-1|1755816300|1755816300;CFM|BO|XAUUSD|5|0|S|1755816600|MSZZ|XAUUSD|5|0|-1|1755816300|1755816300;Fast trigger, medium confirmation/context, slow bearish alignment
2025.08.21 22:50:00;XAUUSD;PERIOD_M5;ORDER_FAILED;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1755816600|MSZZ|XAUUSD|5|0|-1|1755816300|1755816300;1010;Fast + Medium Confluence / Slow Alignment;SHORT;8.00;3338.22;3338.39;0.00;BO|XAUUSD|5|0|S|1755816600|MSZZ|XAUUSD|5|0|-1|1755816300|1755816300;CFM|BO|XAUUSD|5|0|S|1755816600|MSZZ|XAUUSD|5|0|-1|1755816300|1755816300;retcode=10016 invalid stops (cluster already marked consumed; not retried)
2025.08.22 05:45:00;XAUUSD;PERIOD_M5;RAW_CANDIDATE;;1010;Fast + Medium Confluence / Slow Alignment;SHORT;8.00;3333.34;3338.39;3323.24;BO|XAUUSD|5|0|S|1755841500|MSZZ|XAUUSD|5|0|-1|1755838800|1755838800;CFM|BO|XAUUSD|5|0|S|1755841500|MSZZ|XAUUSD|5|0|-1|1755838800|1755838800;Fast trigger, medium confirmation/context, slow bearish alignment
2025.08.22 05:45:00;XAUUSD;PERIOD_M5;EXECUTED;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1755841500|MSZZ|XAUUSD|5|0|-1|1755838800|1755838800;1010;Fast + Medium Confluence / Slow Alignment;SHORT;8.00;3333.31;3338.39;0.00;BO|XAUUSD|5|0|S|1755841500|MSZZ|XAUUSD|5|0|-1|1755838800|1755838800;CFM|BO|XAUUSD|5|0|S|1755841500|MSZZ|XAUUSD|5|0|-1|1755838800|1755838800;Fast trigger, medium confirmation/context, slow bearish alignment
2025.08.22 06:00:00;XAUUSD;PERIOD_M5;RAW_CANDIDATE;;1010;Fast + Medium Confluence / Slow Alignment;SHORT;8.00;3332.31;3338.39;3320.15;BO|XAUUSD|5|0|S|1755842400|MSZZ|XAUUSD|5|0|-1|1755838800|1755838800;CFM|BO|XAUUSD|5|0|S|1755842400|MSZZ|XAUUSD|5|0|-1|1755838800|1755838800;Fast trigger, medium confirmation/context, slow bearish alignment
